B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,component_id,identifier,in_final_ts,n_hit_files,n_ts_candidate_hit_files,n_hit_full_conf_files,n_hit_component_only_files,n_hit_component_only_ts_fallback_files,n_hit_component_only_non_ts_artifact_files,n_hit_folders,has_ambiguous_component_hit,hit_match_scopes,hit_search_spaces,hit_folders,hit_suffixes,hit_paths,has_file_hit,has_ts_candidate_file_hit,has_full_conf_file_hit,has_component_only_file_hit,has_component_only_ts_fallback_hit,has_component_only_non_ts_artifact_hit
BC(F)(F)F,439,0,N#CP(C#N)C#N,143,2,CC(Cl)c1ccccc1,566,2,0,0,-27.06784,B_00439_Nu_00143_Cl_00566,B_00439_Nu_00143_Cl_00566_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00439_Nu_00143_Cl_00566.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00439_Nu_00143_Cl_00566_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00439_Nu_00143_Cl_00566_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00439_Nu_00143_Cl_00566_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00439_Nu_00143_Cl_00566_0000.gjf,True,True,True,True,False,True
CCBCC,433,2,CN(C)CN(C)C,24,1,CN1CN(C)C(Cl)=C1Cl,488,6,2,0,-47.3482635,B_00433_Nu_00024_Cl_00488,B_00433_Nu_00024_Cl_00488_0200,False,1,0,0,1,0,1,1,False,component_only,Data/first_10000/*,Mols,.mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00433_Nu_00024_Cl_00488.mol,True,False,False,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(=O)C(C)Cl,565,5,0,0,-17.920396,B_00423_Nu_00143_Cl_00565,B_00423_Nu_00143_Cl_00565_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00565.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00565_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00565_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00565_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00565_0000.gjf,True,True,True,True,False,True
B1OCCO1,400,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,CC(C)(C)Cl,506,4,0,0,-30.1050655,B_00400_Nu_00120_Cl_00506,B_00400_Nu_00120_Cl_00506_0000,False,7,6,6,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/ts_dead | ts_dead,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00400_Nu_00120_Cl_00506.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00400_Nu_00120_Cl_00506_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00400_Nu_00120_Cl_00506_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00400_Nu_00120_Cl_00506_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\ts_dead\B_00400_Nu_00120_Cl_00506_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00400_Nu_00120_Cl_00506_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_dead\B_00400_Nu_00120_Cl_00506_0000.log,True,True,True,True,False,True
Bc1nccs1,420,0,N#CP(C#N)C#N,143,2,ClC(Cl)N1CCCC1,539,0,0,0,-19.726843,B_00420_Nu_00143_Cl_00539,B_00420_Nu_00143_Cl_00539_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00420_Nu_00143_Cl_00539.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00420_Nu_00143_Cl_00539_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00420_Nu_00143_Cl_00539_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00420_Nu_00143_Cl_00539_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00420_Nu_00143_Cl_00539_0000.gjf,True,True,True,True,False,True
B1OCCO1,400,0,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,71,5,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-45.82939975,B_00400_Nu_00071_Cl_00510,B_00400_Nu_00071_Cl_00510_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00400_Nu_00071_Cl_00510.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00400_Nu_00071_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00400_Nu_00071_Cl_00510_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00400_Nu_00071_Cl_00510_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00400_Nu_00071_Cl_00510_0000.gjf,True,True,True,True,False,True
B1CCCO1,399,0,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,116,7,CN1CC(=O)C1Cl,526,6,0,0,-42.369051,B_00399_Nu_00116_Cl_00526,B_00399_Nu_00116_Cl_00526_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00399_Nu_00116_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00399_Nu_00116_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00399_Nu_00116_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00399_Nu_00116_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00399_Nu_00116_Cl_00526_0000.gjf,True,True,True,True,False,True
FBF,409,1,COP(OC)N(C(C)C)C(C)C,133,2,CN1CC(=O)C1Cl,526,6,0,0,-51.45380775,B_00409_Nu_00133_Cl_00526,B_00409_Nu_00133_Cl_00526_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00409_Nu_00133_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00409_Nu_00133_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00409_Nu_00133_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00409_Nu_00133_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00409_Nu_00133_Cl_00526_0000.gjf,True,True,True,True,False,True
BN(C)C,395,0,c1ccc(P2CCCC2)cc1,101,4,CN1CC(=O)C1Cl,526,6,0,0,-42.152187,B_00395_Nu_00101_Cl_00526,B_00395_Nu_00101_Cl_00526_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00395_Nu_00101_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00395_Nu_00101_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00395_Nu_00101_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00395_Nu_00101_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00395_Nu_00101_Cl_00526_0000.gjf,True,True,True,True,False,True
BC#N,389,0,CN1[C]N(C)C(=O)C1=O,160,2,C=CC(=O)C(Cl)Cl,461,5,0,0,-7.81607725,B_00389_Nu_00160_Cl_00461,B_00389_Nu_00160_Cl_00461_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00389_Nu_00160_Cl_00461.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00389_Nu_00160_Cl_00461_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00389_Nu_00160_Cl_00461_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00160_Cl_00461_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00160_Cl_00461_0000.gjf,True,True,True,True,False,True
FBF,409,1,COC(=O)CN(C)C,6,5,C#CC(C)(C)Cl,578,5,0,0,-52.7543015,B_00409_Nu_00006_Cl_00578,B_00409_Nu_00006_Cl_00578_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00409_Nu_00006_Cl_00578.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00409_Nu_00006_Cl_00578_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00409_Nu_00006_Cl_00578_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00409_Nu_00006_Cl_00578_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00409_Nu_00006_Cl_00578_0000.gjf,True,True,True,True,False,True
B1OCCO1,400,0,Fc1c(F)c(F)c(P(c2ccccc2)c2ccccc2)c(F)c1F,121,7,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-49.9872775,B_00400_Nu_00121_Cl_00549,B_00400_Nu_00121_Cl_00549_0001,False,1,0,0,1,0,1,1,False,component_only,Data/first_10000/*,Mols,.mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00400_Nu_00121_Cl_00549.mol,True,False,False,True,False,True
FBF,409,1,c1ccc(P(c2ccccc2)c2ccccn2)cc1,132,4,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-60.04478475,B_00409_Nu_00132_Cl_00510,B_00409_Nu_00132_Cl_00510_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00409_Nu_00132_Cl_00510.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00409_Nu_00132_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00409_Nu_00132_Cl_00510_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00409_Nu_00132_Cl_00510_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00409_Nu_00132_Cl_00510_0000.gjf,True,True,True,True,False,True
CBOC,404,1,CC(C)P(C(C)C)C(C)C,72,3,ClC(Cl)N1CCCC1,539,0,0,0,-36.8411525,B_00404_Nu_00072_Cl_00539,B_00404_Nu_00072_Cl_00539_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00404_Nu_00072_Cl_00539.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00404_Nu_00072_Cl_00539_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00404_Nu_00072_Cl_00539_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00404_Nu_00072_Cl_00539_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00404_Nu_00072_Cl_00539_0000.gjf,True,True,True,True,False,True
BCC,435,0,Cc1[c-][n+](C)c(C)n1C,229,2,ClCN1CCCC1,500,0,0,0,-26.7431715,B_00435_Nu_00229_Cl_00500,B_00435_Nu_00229_Cl_00500_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00435_Nu_00229_Cl_00500.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00435_Nu_00229_Cl_00500_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00435_Nu_00229_Cl_00500_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00435_Nu_00229_Cl_00500_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00435_Nu_00229_Cl_00500_0000.gjf,True,True,True,True,False,True
B1OCCO1,400,0,C=CP(c1ccccc1)c1ccccc1,91,2,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-52.34423025,B_00400_Nu_00091_Cl_00510,B_00400_Nu_00091_Cl_00510_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00400_Nu_00091_Cl_00510.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00400_Nu_00091_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00400_Nu_00091_Cl_00510_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00400_Nu_00091_Cl_00510_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00400_Nu_00091_Cl_00510_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,C=CP(c1ccccc1)c1ccccc1,91,2,CC1(Cl)CCCCC1,507,2,0,0,-6.950943,B_00436_Nu_00091_Cl_00507,B_00436_Nu_00091_Cl_00507_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00091_Cl_00507.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00091_Cl_00507_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00091_Cl_00507_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00091_Cl_00507_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00091_Cl_00507_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C(F)(F)F,55,1,N#CCCl,605,3,0,0,-46.61540625,B_00388_Nu_00055_Cl_00605,B_00388_Nu_00055_Cl_00605_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00055_Cl_00605.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00055_Cl_00605_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00055_Cl_00605_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00055_Cl_00605_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00055_Cl_00605_0000.gjf,True,True,True,True,False,True
BC#N,389,0,COc1nccnc1OC,293,3,CN1CC(=O)C1Cl,526,6,0,0,-25.9587965,B_00389_Nu_00293_Cl_00526,B_00389_Nu_00293_Cl_00526_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00389_Nu_00293_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00389_Nu_00293_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00389_Nu_00293_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00293_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00293_Cl_00526_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,O=C(Nc1ccccc1)C(Cl)(Cl)Cl,444,10,0,0,-21.6955615,B_00436_Nu_00089_Cl_00444,B_00436_Nu_00089_Cl_00444_0000,False,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00089_Cl_00444.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00444_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00444_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00444_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00444_0000.gjf,True,True,True,True,False,True
