B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,component_id,identifier,missing_identifiers_for_component,n_hit_files,n_ts_candidate_hit_files,n_hit_full_conf_files,n_hit_component_only_files,n_hit_component_only_ts_fallback_files,n_hit_component_only_non_ts_artifact_files,n_hit_folders,has_ambiguous_component_hit,hit_match_scopes,hit_search_spaces,hit_folders,hit_suffixes,hit_paths,has_file_hit,has_ts_candidate_file_hit,has_full_conf_file_hit,has_component_only_file_hit,has_component_only_ts_fallback_hit,has_component_only_non_ts_artifact_hit
BC#C,391,0,CN(C)C#N,54,1,CC(=O)C(Cl)C(C)=O,524,4,0,0,-34.53076025,B_00391_Nu_00054_Cl_00524,B_00391_Nu_00054_Cl_00524_0000,1,16,16,16,0,0,0,8,False,full_conf,Sum/* | Y backup Data/*/* | Y backup Sum/*,4/IRC | 4/TS | 4/TS_ENG | IRC | IRC_full | TS_ENG | TS_fail | TS_needIRC,.gjf | .log,E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00054_Cl_00524_0000forward.log | E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00054_Cl_00524_0000reverse.log | E:\work\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00054_Cl_00524_0000.log | E:\work\B_Cl_Nu\Sum\TS_fail\B_00391_Nu_00054_Cl_00524_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\IRC\B_00391_Nu_00054_Cl_00524_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\IRC\B_00391_Nu_00054_Cl_00524_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\IRC\B_00391_Nu_00054_Cl_00524_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\IRC\B_00391_Nu_00054_Cl_00524_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\TS\B_00391_Nu_00054_Cl_00524_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\TS\B_00391_Nu_00054_Cl_00524_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\TS_ENG\B_00391_Nu_00054_Cl_00524_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\4\TS_ENG\B_00391_Nu_00054_Cl_00524_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC\B_00391_Nu_00054_Cl_00524_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC\B_00391_Nu_00054_Cl_00524_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00054_Cl_00524_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00054_Cl_00524_0000.log,True,True,True,False,False,False
BC#C,391,0,C=CCN(C)CC=C,57,3,CC(Cl)c1ncccn1,563,2,0,0,-37.64102675,B_00391_Nu_00057_Cl_00563,B_00391_Nu_00057_Cl_00563_0000,1,3,3,3,0,0,0,2,False,full_conf,Y backup Data/*/*,5/TS | 5/TS_improve,.gjf | .log,Y:\cold-data\数据备份\B_Cl_Nu\Data\5\TS\B_00391_Nu_00057_Cl_00563_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\5\TS_improve\B_00391_Nu_00057_Cl_00563_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\5\TS_improve\B_00391_Nu_00057_Cl_00563_0000.log,True,True,True,False,False,False
BC#C,391,0,C#CCN(CC)CC,58,3,ClC1CCOCC1,519,0,0,0,-28.33539,B_00391_Nu_00058_Cl_00519,B_00391_Nu_00058_Cl_00519_0000,1,13,13,13,0,0,0,8,False,full_conf,Sum/* | Y backup Data/*/* | Y backup Sum/* | Y backup Sum/*/*,17/TS | 17/TS_ENG | IRC_full | IRC_full3 | IRC_full3_/subdir_55 | IRC_full3_/subdir_56 | TS_ENG | TS_needIRC,.gjf | .log,E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00058_Cl_00519_0000forward.gjf | E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00058_Cl_00519_0000reverse.gjf | E:\work\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00058_Cl_00519_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\17\TS\B_00391_Nu_00058_Cl_00519_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\17\TS\B_00391_Nu_00058_Cl_00519_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\17\TS_ENG\B_00391_Nu_00058_Cl_00519_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\17\TS_ENG\B_00391_Nu_00058_Cl_00519_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3\B_00391_Nu_00058_Cl_00519_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3\B_00391_Nu_00058_Cl_00519_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3_\subdir_55\B_00391_Nu_00058_Cl_00519_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3_\subdir_56\B_00391_Nu_00058_Cl_00519_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00058_Cl_00519_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00058_Cl_00519_0000.log,True,True,True,False,False,False
BC#C,391,0,N#CN1CCCCC1,59,2,CC1(C(Cl)Cl)C=NC=N1,465,3,1,0,-26.33059025,B_00391_Nu_00059_Cl_00465,B_00391_Nu_00059_Cl_00465_0100,1,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
BC#C,391,0,N#CN1CCCCC1,59,2,CC(=O)C(Cl)C(C)=O,524,4,1,0,-28.5968065,B_00391_Nu_00059_Cl_00524,B_00391_Nu_00059_Cl_00524_0100,1,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
BC#C,391,0,N#CN1CCCCC1,59,2,CC1(C(Cl)Cl)COC1,571,3,1,0,-26.303043,B_00391_Nu_00059_Cl_00571,B_00391_Nu_00059_Cl_00571_0100,1,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
BC#C,391,0,N#CN1CCCCC1,59,2,N#CCCl,605,3,1,0,-31.39602125,B_00391_Nu_00059_Cl_00605,B_00391_Nu_00059_Cl_00605_0100,1,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
BC#C,391,0,COP(C)OC,80,2,ClCN1CCCC1,500,0,0,0,-14.63725325,B_00391_Nu_00080_Cl_00500,B_00391_Nu_00080_Cl_00500_0000,1,9,9,9,0,0,0,4,False,full_conf,Sum/* | Y backup Sum/*,IRC_full | IRC_full4 | TS_ENG | TS_needIRC,.gjf | .log,E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00080_Cl_00500_0000forward.gjf | E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00080_Cl_00500_0000reverse.gjf | E:\work\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00080_Cl_00500_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full4\B_00391_Nu_00080_Cl_00500_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full4\B_00391_Nu_00080_Cl_00500_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full4\B_00391_Nu_00080_Cl_00500_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full4\B_00391_Nu_00080_Cl_00500_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00080_Cl_00500_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00080_Cl_00500_0000.log,True,True,True,False,False,False
BC#C,391,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,O=C1NCC1Cl,518,5,1,0,-18.64233475,B_00391_Nu_00120_Cl_00518,B_00391_Nu_00120_Cl_00518_0100,1,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
BC#C,391,0,COP(OC)N(C(C)C)C(C)C,133,2,CC(N)Cl,525,3,0,0,-13.95591375,B_00391_Nu_00133_Cl_00525,B_00391_Nu_00133_Cl_00525_0000,1,9,9,9,0,0,0,6,False,full_conf,Sum/* | Y backup Sum/* | Y backup Sum/*/*,IRC_full | IRC_full3 | IRC_full3_/subdir_79 | IRC_full3_/subdir_80 | TS_ENG | TS_needIRC,.gjf | .log,E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00133_Cl_00525_0000forward.gjf | E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00133_Cl_00525_0000reverse.gjf | E:\work\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00133_Cl_00525_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3\B_00391_Nu_00133_Cl_00525_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3\B_00391_Nu_00133_Cl_00525_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3_\subdir_79\B_00391_Nu_00133_Cl_00525_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3_\subdir_80\B_00391_Nu_00133_Cl_00525_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00133_Cl_00525_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00133_Cl_00525_0000.log,True,True,True,False,False,False
BC#C,391,0,CN1[C]N(C)C=C1,146,2,ClCC#CCCl,607,0,0,0,-24.813107,B_00391_Nu_00146_Cl_00607,B_00391_Nu_00146_Cl_00607_0000,1,11,11,10,1,1,0,7,False,component_only | full_conf,Sum/* | Sum/*/* | Y backup Data/*/* | Y backup Sum/*,First_ts/Mols | First_ts/OM | First_ts/TS | First_ts/TS_ENG | OtherConf/TS_OtherConf | TS | TS_ENG,.gjf | .log | .mol,E:\work\B_Cl_Nu\Sum\OtherConf\TS_OtherConf\B_00391_Nu_00146_Cl_00607_0000.log | E:\work\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00146_Cl_00607_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\Mols\B_00391_Nu_00146_Cl_00607.mol | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\OM\B_00391_Nu_00146_Cl_00607_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\OM\B_00391_Nu_00146_Cl_00607_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\TS\B_00391_Nu_00146_Cl_00607_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\TS\B_00391_Nu_00146_Cl_00607_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\TS_ENG\B_00391_Nu_00146_Cl_00607_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\First_ts\TS_ENG\B_00391_Nu_00146_Cl_00607_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS\B_00391_Nu_00146_Cl_00607_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00146_Cl_00607_0000.log,True,True,True,True,True,False
BC#C,391,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,CN1CC(=O)C1Cl,526,6,0,0,-20.44827975,B_00391_Nu_00184_Cl_00526,B_00391_Nu_00184_Cl_00526_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00391_Nu_00184_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00391_Nu_00184_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00391_Nu_00184_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00391_Nu_00184_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00391_Nu_00184_Cl_00526_0000.gjf,True,True,True,True,False,True
BC#C,391,0,CN1[C]N(C)C(=O)C(C)(C)C1=O,193,2,CN1CC(=O)C1Cl,526,6,0,0,-14.12107175,B_00391_Nu_00193_Cl_00526,B_00391_Nu_00193_Cl_00526_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00391_Nu_00193_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00391_Nu_00193_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00391_Nu_00193_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00391_Nu_00193_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00391_Nu_00193_Cl_00526_0000.gjf,True,True,True,True,False,True
BC#C,391,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,CN1CC(=O)C1Cl,526,6,0,0,-7.0833455,B_00391_Nu_00195_Cl_00526,B_00391_Nu_00195_Cl_00526_0000,1,7,6,6,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/ts_dead | ts_dead,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00391_Nu_00195_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00391_Nu_00195_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00391_Nu_00195_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00391_Nu_00195_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\ts_dead\B_00391_Nu_00195_Cl_00526_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00391_Nu_00195_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_dead\B_00391_Nu_00195_Cl_00526_0000.log,True,True,True,True,False,True
BC#C,391,0,COc1nc(OC)c(F)cc1F,282,3,CNC(c1ccccc1)C(Cl)Cl,466,10,0,0,-7.0928835,B_00391_Nu_00282_Cl_00466,B_00391_Nu_00282_Cl_00466_0000,1,9,9,9,0,0,0,6,False,full_conf,Sum/* | Y backup Sum/* | Y backup Sum/*/*,IRC_full | IRC_full3 | IRC_full3_/subdir_98 | IRC_full4 | TS_ENG | TS_needIRC,.gjf | .log,E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00282_Cl_00466_0000forward.gjf | E:\work\B_Cl_Nu\Sum\IRC_full\B_00391_Nu_00282_Cl_00466_0000reverse.gjf | E:\work\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00282_Cl_00466_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3\B_00391_Nu_00282_Cl_00466_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full3_\subdir_98\B_00391_Nu_00282_Cl_00466_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full4\B_00391_Nu_00282_Cl_00466_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Sum\IRC_full4\B_00391_Nu_00282_Cl_00466_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_ENG\B_00391_Nu_00282_Cl_00466_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00466_0000.log,True,True,True,False,False,False
BC,392,0,CN(C)C,1,1,ClCCl,462,0,0,0,-41.79645725,B_00392_Nu_00001_Cl_00462,B_00392_Nu_00001_Cl_00462_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00001_Cl_00462.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00001_Cl_00462_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00001_Cl_00462_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00001_Cl_00462_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00001_Cl_00462_0000.gjf,True,True,True,True,False,True
BC,392,0,CCN(C(C)C)C(C)C,3,2,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-26.1759115,B_00392_Nu_00003_Cl_00485,B_00392_Nu_00003_Cl_00485_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00003_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00003_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00003_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00003_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00003_Cl_00485_0000.gjf,True,True,True,True,False,True
BC,392,0,CN(C)CCO,4,1,CC(Cl)C(=O)N(C)C,516,2,0,0,-43.07843975,B_00392_Nu_00004_Cl_00516,B_00392_Nu_00004_Cl_00516_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00004_Cl_00516.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00004_Cl_00516_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00004_Cl_00516_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00004_Cl_00516_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00004_Cl_00516_0000.gjf,True,True,True,True,False,True
BC,392,0,CN(C)CCO,4,1,CC(=O)C(F)Cl,528,5,0,0,-45.23051375,B_00392_Nu_00004_Cl_00528,B_00392_Nu_00004_Cl_00528_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00004_Cl_00528.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00004_Cl_00528_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00004_Cl_00528_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00004_Cl_00528_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00004_Cl_00528_0000.gjf,True,True,True,True,False,True
BC,392,0,COC(=O)CN(C)C,6,5,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-27.7137885,B_00392_Nu_00006_Cl_00485,B_00392_Nu_00006_Cl_00485_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00006_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00006_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00006_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00006_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00006_Cl_00485_0000.gjf,True,True,True,True,False,True
BC,392,0,CCCN(C)C,10,3,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-26.93926525,B_00392_Nu_00010_Cl_00485,B_00392_Nu_00010_Cl_00485_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00010_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00010_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00010_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00010_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00010_Cl_00485_0000.gjf,True,True,True,True,False,True
BC,392,0,CN(C)C1OCCO1,15,1,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,1,0,-27.771142,B_00392_Nu_00015_Cl_00485,B_00392_Nu_00015_Cl_00485_0100,1,1,0,0,1,0,1,1,False,component_only,Data/first_10000/*,Mols,.mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00015_Cl_00485.mol,True,False,False,True,False,True
BC,392,0,COCCN(C)C,17,4,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,1,0,-26.99272825,B_00392_Nu_00017_Cl_00485,B_00392_Nu_00017_Cl_00485_0100,1,1,0,0,1,0,1,1,False,component_only,Data/first_10000/*,Mols,.mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00017_Cl_00485.mol,True,False,False,True,False,True
BC,392,0,COC(OC)(OC)N(C)C,18,7,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-29.37622425,B_00392_Nu_00018_Cl_00485,B_00392_Nu_00018_Cl_00485_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00018_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00018_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00018_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00018_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00018_Cl_00485_0000.gjf,True,True,True,True,False,True
BC,392,0,CN(C)CCCN(C)C,20,1,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-27.051274,B_00392_Nu_00020_Cl_00485,B_00392_Nu_00020_Cl_00485_0000,1,7,6,6,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/ts_dead | ts_dead,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00020_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00020_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00020_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00020_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\ts_dead\B_00392_Nu_00020_Cl_00485_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00020_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_dead\B_00392_Nu_00020_Cl_00485_0000.log,True,True,True,True,False,True
BC,392,0,C#CCN(C)C,21,3,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-26.941838,B_00392_Nu_00021_Cl_00485,B_00392_Nu_00021_Cl_00485_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00021_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00021_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00021_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00021_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00021_Cl_00485_0000.gjf,True,True,True,True,False,True
BC,392,0,CC(C)N(C)C(C)C,25,3,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-21.017234,B_00392_Nu_00025_Cl_00485,B_00392_Nu_00025_Cl_00485_0000,1,7,6,6,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/ts_dead | ts_dead,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00025_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00025_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00025_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00025_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\ts_dead\B_00392_Nu_00025_Cl_00485_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00025_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_dead\B_00392_Nu_00025_Cl_00485_0000.log,True,True,True,True,False,True
BC,392,0,CC(=O)CN(C)C,27,4,CC(Cl)C(=O)N(C)C,516,2,0,0,-11.2888505,B_00392_Nu_00027_Cl_00516,B_00392_Nu_00027_Cl_00516_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00392_Nu_00027_Cl_00516.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00027_Cl_00516_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00392_Nu_00027_Cl_00516_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00027_Cl_00516_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00392_Nu_00027_Cl_00516_0000.gjf,True,True,True,True,False,True
