key,B_id,LB_id,Cl_id,barrier_kcal,delta_g_rxn_kcal,B_map,Cl_map,C_map,map_order_ok,center_candidate_count,endpoint_status,selected_endpoint,reactant_B_Cl_A,reactant_C_Cl_A,forward_B_Cl_A,forward_C_Cl_A,reverse_B_Cl_A,reverse_C_Cl_A,min_interfragment_distance_all_A,min_pair_all,min_interfragment_distance_heavy_A,min_pair_heavy,min_vdw_ratio,min_vdw_pair,precomplex_by_heavy_distance,precomplex_by_vdw_ratio
B_00429_LB_00332_Cl_00595,429,332,595,20.670146460033422,-21.75134446722858,1,11,22,True,1,threshold,forward,3.2688484142101175,1.8157781707281866,3.2688484142101175,1.8157781707281866,1.861378634347671,3.2367442154240424,2.287492524676966,F5--H38,3.2688484142101175,B1--Cl11,0.8567387732872532,F5--H38,True,True
B_00429_LB_00332_Cl_00597,429,332,597,17.053184584033914,-27.57964805878143,1,11,25,True,1,threshold,reverse,3.278982265374121,1.83031296009972,1.859892795940938,3.328233822701915,3.278982265374121,1.83031296009972,2.8313134107514486,N3--C23,2.8313134107514486,N3--C23,0.8711733571542919,N3--C23,True,True
B_00429_LB_00332_Cl_00598,429,332,598,18.8685681209449,-27.16047204726903,1,11,27,True,1,threshold,reverse,3.282602500677473,1.7992984517850286,1.8641010991671025,3.357695179457927,3.282602500677473,1.7992984517850286,2.5486428269339743,N3--H32,3.0810385886603235,N3--O26,0.8944420982772406,B1--Cl11,True,True
B_00429_LB_00332_Cl_00601,429,332,601,23.070995894107057,-18.45284340838874,1,11,22,True,1,threshold,reverse,3.335562021862433,1.7953981540585917,1.8673094805312804,3.2710050375757596,3.335562021862433,1.7953981540585917,3.335562021862433,B1--Cl11,3.335562021862433,B1--Cl11,0.908872485521099,B1--Cl11,True,True
B_00429_LB_00332_Cl_00602,429,332,602,18.13187255495005,-26.62018679799231,1,11,22,True,1,threshold,reverse,3.5523445078666005,1.7877618964588098,1.8688332220091228,3.3535360518111323,3.5523445078666005,1.7877618964588098,3.1360121801569902,N3--Cl11,3.1360121801569902,N3--Cl11,0.9503067212596941,N3--Cl11,True,True
B_00429_LB_00332_Cl_00603,429,332,603,26.354813241898857,-9.862370700361604,1,11,22,True,1,threshold,reverse,3.26772414774335,1.8289448620901614,1.8564084592034156,3.6382448309756446,3.26772414774335,1.8289448620901614,2.5998568664978463,F13--H30,3.0540469349915043,F13--C24,0.8903880511562261,B1--Cl11,True,True
B_00429_LB_00332_Cl_00604,429,332,604,16.78774827691934,-22.077711897925234,1,11,22,True,1,threshold,forward,3.2379574317456674,1.8482183981964901,3.2379574317456674,1.8482183981964901,1.8572004325459868,3.5342610034072184,2.7684334472695924,N3--H29,3.014479126353341,F13--N24,0.8822772293584925,B1--Cl11,True,True
B_00429_LB_00332_Cl_00606,429,332,606,25.214441136217307,-5.811423599902104,1,11,24,True,1,threshold,forward,3.1355053340265586,1.8299939570859243,3.1355053340265586,1.8299939570859243,1.8632208003092388,3.4772320283266978,1.9349354598089314,N3--H25,2.896798188590465,N3--O22,0.7036128944759751,N3--H25,True,True
B_00429_LB_00332_Cl_00608,429,332,608,29.745181617949804,-9.012096005368155,1,11,25,True,1,threshold,forward,3.250275387294129,1.8148575634346624,3.250275387294129,1.8148575634346624,1.87212819016781,3.3395905993187247,2.561709059242481,F13--H35,2.9568840498786892,F13--C27,0.8856336205161115,B1--Cl11,True,True
B_00429_LB_00332_Cl_00609,429,332,609,26.622257577694217,-15.260014865581237,1,11,26,True,1,threshold,forward,3.1515440823580434,1.8158662761492101,3.1515440823580434,1.8158662761492101,1.8706280293190303,3.436862717475052,2.350038131888502,F13--H30,3.0105834260770785,F5--O25,0.8587313575907476,B1--Cl11,True,True
B_00429_LB_00332_Cl_00610,429,332,610,14.482593965496466,-23.054617909055793,1,11,22,True,1,threshold,forward,3.153940507223622,1.8568090211462245,3.153940507223622,1.8568090211462245,1.867318924412753,3.9559815996108982,2.487963081851095,F13--H29,3.153940507223622,B1--Cl11,0.8593843343933576,B1--Cl11,True,True
B_00429_LB_00332_Cl_00613,429,332,613,17.988800503025917,-33.50207800109539,1,11,25,True,1,threshold,forward,3.4187630155276922,1.8010559603268856,3.4187630155276922,1.8010559603268856,1.8694810253300247,3.4736313056760935,2.7519409582890764,F13--F22,2.7519409582890764,F13--F22,0.931543056002096,B1--Cl11,True,True
B_00429_LB_00332_Cl_00615,429,332,615,25.17070375882085,-16.719287044999575,1,11,23,True,1,threshold,reverse,3.1650564238894705,1.8419147531875626,1.8584283207987873,3.377271306967949,3.1650564238894705,1.8419147531875626,2.3136438918111404,F13--H37,3.1650564238894705,B1--Cl11,0.8624131945202917,B1--Cl11,True,True
B_00429_LB_00332_Cl_00616,429,332,616,15.849559571197918,-24.636630849006544,1,11,22,True,1,threshold,reverse,3.2707854668941523,1.8864486666204305,1.866192306863631,3.545312363116966,3.2707854668941523,1.8864486666204305,2.4426241674989626,F13--H41,3.064523190444151,F13--C28,0.8912221980638018,B1--Cl11,True,True
B_00429_LB_00332_Cl_00619,429,332,619,19.83179443586719,-24.64478846584327,1,11,25,True,1,threshold,reverse,3.565844190060749,1.804322321348101,1.870911410189964,3.223636650222385,3.565844190060749,1.804322321348101,2.940758072592167,F13--C23,2.940758072592167,F13--C23,0.9276839345716615,F13--C23,True,True
B_00429_LB_00332_Cl_00621,429,332,621,17.41713980397109,-34.59708120611301,1,11,29,True,1,threshold,forward,3.1764316412668165,1.820868403299371,3.1764316412668165,1.820868403299371,1.8573482926516502,3.470129131176965,2.8139739239227146,F13--F33,2.8139739239227146,F13--F33,0.8655127087920481,B1--Cl11,True,True
B_00429_LB_00332_Cl_00622,429,332,622,21.583799564294893,-23.050288096659962,1,11,25,True,1,threshold,forward,3.154052259725891,1.79127489853149,3.154052259725891,1.79127489853149,1.8678032090969863,3.4513660472295604,2.8822933416260748,F5--O28,2.8822933416260748,F5--O28,0.8594147846664553,B1--Cl11,True,True
B_00429_LB_00335_Cl_00622,429,335,622,9.555769802651335,-29.473407469901296,1,11,30,True,1,threshold,forward,2.883111445578544,1.8375446939375377,2.883111445578544,1.8375446939375377,1.9217660576862627,3.136217121191707,2.883111445578544,B1--Cl11,2.883111445578544,B1--Cl11,0.785588949748922,B1--Cl11,True,True
B_00429_LB_00336_Cl_00501,429,336,501,24.313526464844827,-12.092474935345676,1,11,29,True,1,threshold,reverse,3.5086674083415206,1.8425164946504549,1.902758234549781,3.547230822694514,3.5086674083415206,1.8425164946504549,2.7537307310530568,C16--H35,3.4341913034707314,F9--C32,0.9495623210527783,C16--H35,True,True
B_00429_LB_00339_Cl_00599,429,339,599,14.54440360223278,-33.98651494872838,1,11,25,True,1,threshold,reverse,3.318514021476932,1.8037642124227322,1.9004680011339314,3.3539223453732494,3.318514021476932,1.8037642124227322,2.4739012630899397,F7--H29,3.2422481120918243,C2--Cl11,0.9042272538084284,B1--Cl11,True,True
B_00429_LB_00344_Cl_00541,429,344,541,14.204921233019798,-33.20194044643263,1,11,31,True,1,threshold,reverse,3.1414996069350387,1.8556930791480577,1.938786144716843,3.260112843140709,3.1414996069350387,1.8556930791480577,3.130488116578946,H28--Cl32,3.1414996069350387,B1--Cl11,0.8559944433065501,B1--Cl11,True,True
B_00429_LB_00352_Cl_00519,429,352,519,27.72453988717907,-15.976818396333442,1,11,27,True,1,threshold,reverse,3.590149787087163,1.8486789345832875,1.9015971422827707,4.009250909970465,3.590149787087163,1.8486789345832875,2.4777818127452225,H23--H37,3.04965688776049,N10--O30,0.9065892204093938,N10--H38,True,True
B_00429_LB_00355_Cl_00463,429,355,463,21.35036621602818,-30.03038445840746,1,11,28,True,1,threshold,reverse,3.5797249823863564,1.8061943587847904,1.9165954469201372,3.3350954463094458,3.5797249823863564,1.8061943587847904,2.47375746237884,F20--H38,2.876818218595155,F20--C34,0.9075136336262318,F20--C34,True,True
B_00429_LB_00359_Cl_00550,429,359,550,23.485465588523706,-12.078418733795433,1,11,25,True,1,threshold,reverse,3.45401075659211,1.8145121060455895,1.9138237854329745,3.2890060686417106,3.45401075659211,1.8145121060455895,2.593374005505954,H21--O22,2.842390971594337,N17--O22,0.9258602513336601,N17--O22,True,True
B_00429_LB_00366_Cl_00461,429,366,461,29.589559386057356,-6.652222909112217,1,11,38,True,1,threshold,forward,3.1961789860353567,1.8067276782495474,3.1961789860353567,1.8067276782495474,1.8820559013645157,3.309033593762989,2.4721779548917993,F9--H42,3.1961789860353567,B1--Cl11,0.8708934566853833,B1--Cl11,True,True
B_00429_LB_00366_Cl_00602,429,366,602,27.276561212047273,-9.589592538044041,1,11,34,True,1,threshold,forward,3.304323724637918,1.797476273039508,3.304323724637918,1.797476273039508,1.8763328395948304,3.367256578112514,3.304323724637918,B1--Cl11,3.304323724637918,B1--Cl11,0.9003606879122392,B1--Cl11,True,True
B_00429_LB_00367_Cl_00533,429,367,533,20.88287201085304,-7.532806288807616,1,11,35,True,1,threshold,reverse,3.2542264771604326,1.8285647349276426,1.8813209085374032,3.4393764223257097,3.2542264771604326,1.8285647349276426,2.969199251987815,C19--H48,3.2542264771604326,B1--Cl11,0.8867102117603358,B1--Cl11,True,True
B_00429_LB_00377_Cl_00511,429,377,511,17.30638446557237,-10.0779200417811,1,11,30,True,1,threshold,reverse,3.106363988477043,1.8834068474089714,1.9145484920205078,3.397096220345105,3.106363988477043,1.8834068474089714,2.841543676894832,H23--H36,3.106363988477043,B1--Cl11,0.8464207053070961,B1--Cl11,True,True
B_00429_LB_00385_Cl_00519,429,385,519,22.697816291828968,-8.329115209723296,1,11,25,True,1,threshold,reverse,3.285978188494409,1.8534414462715028,1.8914966585630015,3.7286801474415845,3.285978188494409,1.8534414462715028,2.636036046288442,F9--H35,3.0391260255129264,C6--O28,0.8953619042219099,B1--Cl11,True,True
B_00429_LB_00385_Cl_00599,429,385,599,22.25397917617232,-24.080030365985035,1,11,29,True,1,threshold,forward,3.3752050963708857,1.8070016511838056,3.3752050963708857,1.8070016511838056,1.8986740774830209,3.394130113755364,2.5514768699563,O13--H34,2.9629667220343534,O15--O26,0.9196744131800779,B1--Cl11,True,True
B_00430_LB_00006_Cl_00488,430,6,488,12.7777147633991,-44.393061454185414,1,6,35,True,1,threshold,reverse,3.1611006045402923,1.7401664772713559,1.8723086113587153,3.1549211372156356,3.1611006045402923,1.7401664772713559,2.8451456145471714,H22--Cl6,3.1611006045402923,B1--Cl6,0.8613353145886355,B1--Cl6,True,True
B_00430_LB_00007_Cl_00481,430,7,481,13.59309995792369,-21.54928656902533,1,6,38,True,1,threshold,reverse,3.3448861052307897,1.7644539354049456,1.8966174052227824,3.358557874614341,3.3448861052307897,1.7644539354049456,2.9772026367167217,H28--Cl6,3.3448861052307897,B1--Cl6,0.9114131076923133,B1--Cl6,True,True
B_00430_LB_00008_Cl_00490,430,8,490,15.099686316164998,-21.338192541401845,1,6,39,True,1,threshold,reverse,3.281485772083737,1.7333551883286935,1.8920176178484702,3.329767219947214,3.281485772083737,1.7333551883286935,2.6318648393779647,H33--F40,3.281485772083737,B1--Cl6,0.8941378125568765,B1--Cl6,True,True
B_00430_LB_00011_Cl_00488,430,11,488,18.126915234055183,-37.57925497751745,1,6,40,True,1,threshold,reverse,3.1210277745862824,1.743336445156241,1.8755731563154237,3.1730843961484854,3.1210277745862824,1.743336445156241,2.7614276998512928,H23--Cl6,3.1210277745862824,B1--Cl6,0.8504162873532105,B1--Cl6,True,True
B_00430_LB_00027_Cl_00488,430,27,488,23.31472038957682,-37.84324801392853,1,6,34,True,1,threshold,reverse,3.6590169093056946,1.732964442177046,1.8764908315707272,3.168474685051784,3.6590169093056946,1.732964442177046,2.3826988935616686,H18--N30,3.4396197118989766,F4--Cl6,0.8664359612951522,H18--N30,True,True
B_00430_LB_00027_Cl_00517,430,27,517,17.981960654850443,-27.195424298259635,1,6,29,True,1,threshold,reverse,3.446455518408006,1.9547056824291986,1.8823128881827802,3.3818582926024563,3.446455518408006,1.9547056824291986,2.7936306783576454,H21--Cl6,3.446455518408006,B1--Cl6,0.9390886971138982,B1--Cl6,True,True
B_00430_LB_00027_Cl_00557,430,27,557,17.350247344583032,-27.327514942747165,1,6,31,True,1,threshold,reverse,3.309446953041248,1.9083836962602674,1.8982244910194368,3.2382724846271045,3.309446953041248,1.9083836962602674,2.9744411340386283,H21--Cl6,3.309446953041248,B1--Cl6,0.9017566629540186,B1--Cl6,True,True
B_00430_LB_00032_Cl_00596,430,32,596,16.592969483468682,-15.362173330851473,1,6,39,True,1,threshold,reverse,3.2332512056850766,1.7611202524813574,1.911503274986993,3.205381261152096,3.2332512056850766,1.7611202524813574,2.95575421741406,H10--Cl6,3.2332512056850766,B1--Cl6,0.8809948789332634,B1--Cl6,True,True
B_00430_LB_00045_Cl_00570,430,45,570,11.717601058778996,-35.915289362288,1,6,37,True,1,threshold,forward,2.976466538694161,1.8584373006571946,2.976466538694161,1.8584373006571946,1.8878351930571167,3.168296111239289,2.8068003441837472,H21--Cl6,2.976466538694161,B1--Cl6,0.8110263048212973,B1--Cl6,True,True
B_00430_LB_00046_Cl_00540,430,46,540,34.62920966671775,-14.096801432300282,1,6,24,True,1,threshold,reverse,3.581754362858933,1.7979836124481223,1.8822259448931735,3.2520185151474768,3.581754362858933,1.7979836124481223,2.3362744915435343,H23--O27,3.0623802194614895,F5--Cl6,0.8589244454204171,H23--O27,True,True
B_00430_LB_00051_Cl_00577,430,51,577,12.762027038438708,-33.69528802201434,1,6,33,True,1,threshold,reverse,3.622967299409836,1.9670376651604824,1.8765615812821064,3.2692812331722094,3.622967299409836,1.9670376651604824,2.8956675800790737,H23--Cl6,3.4537361344019897,F5--Cl6,0.9815822305352792,H23--Cl6,True,True
B_00430_LB_00052_Cl_00558,430,52,558,15.01967891854597,-31.40550768115966,1,6,36,True,1,threshold,reverse,3.257414822639112,1.846451713308799,1.889219425255309,3.231241234203661,3.257414822639112,1.846451713308799,2.467058906782325,H24--N38,3.257414822639112,B1--Cl6,0.8875789707463522,B1--Cl6,True,True
B_00430_LB_00055_Cl_00469,430,55,469,12.834818082326267,-28.255475252143977,1,6,24,True,1,threshold,reverse,2.9775629776639487,1.8212585034102107,1.8715265925102427,3.2501218739311915,2.9775629776639487,1.8212585034102107,2.8310352797782294,H21--Cl6,2.9775629776639487,B1--Cl6,0.8113250620337735,B1--Cl6,True,True
B_00430_LB_00061_Cl_00501,430,61,501,11.564928119100626,-26.491421951203517,1,6,32,True,1,threshold,reverse,3.2753262734880324,1.833354175404469,1.8721611002648781,3.1166677518992945,3.2753262734880324,1.833354175404469,2.227068514106156,H24--O34,3.2327884105315334,C15--O34,0.8187751890096162,H24--O34,True,True
B_00430_LB_00061_Cl_00519,430,61,519,4.0606107390208335,-33.79863875426029,1,6,30,True,1,threshold,reverse,3.453983243247425,1.8431803765868933,1.8848954766654835,3.2114734387364936,3.453983243247425,1.8431803765868933,2.7694226016334165,H25--Cl6,3.453983243247425,B1--Cl6,0.9387873225875988,H25--Cl6,True,True
B_00430_LB_00061_Cl_00520,430,61,520,12.608977593275682,-26.386000439184325,1,6,30,True,1,threshold,reverse,3.381975595413722,1.8290845333526822,1.8957760379601807,3.403412987823253,3.381975595413722,1.8290845333526822,2.765049736642182,H25--Cl6,3.381975595413722,B1--Cl6,0.9215192358075537,B1--Cl6,True,True
B_00430_LB_00062_Cl_00478,430,62,478,24.045329118365512,-12.043403731569693,1,6,31,True,1,threshold,reverse,3.3637850893184305,1.7586017340492417,1.8588342237335205,3.273190618775662,3.3637850893184305,1.7586017340492417,2.7498700379488845,H19--Cl6,3.3637850893184305,B1--Cl6,0.9165626946371745,B1--Cl6,True,True
B_00430_LB_00062_Cl_00519,430,62,519,19.977941282118987,-31.493233439180976,1,6,27,True,1,threshold,forward,3.408425906761067,1.8450434746411803,3.408425906761067,1.8450434746411803,1.852173500745813,3.6080181513147904,2.413956147459808,H19--O30,3.2101523781562147,C15--O30,0.8874838777425766,H19--O30,True,True
B_00430_LB_00062_Cl_00562,430,62,562,21.81961744622767,-26.879724520393367,1,6,28,True,1,threshold,reverse,3.3587853906186087,1.845013175566505,1.8548154862362993,3.2013736136080713,3.3587853906186087,1.845013175566505,2.264729679218692,H19--O32,3.1538554620900117,C14--O32,0.8326212055951074,H19--O32,True,True
B_00430_LB_00066_Cl_00470,430,66,470,14.132443943524436,-31.752771161653367,1,6,31,True,1,threshold,forward,3.235007559052838,1.8332981901943832,3.235007559052838,1.8332981901943832,1.8711232025069862,3.22698322185536,2.7053813152831157,O18--H38,3.235007559052838,B1--Cl6,0.8814734493331985,B1--Cl6,True,True
B_00430_LB_00067_Cl_00519,430,67,519,5.805901520673242,-34.537656103684824,1,6,25,True,1,threshold,forward,3.2569099776416905,1.8483559489941321,3.2569099776416905,1.8483559489941321,1.878930332734559,3.4037965872716307,2.870037478256338,H17--Cl6,3.2569099776416905,B1--Cl6,0.8874414108015506,B1--Cl6,True,True
B_00430_LB_00067_Cl_00558,430,67,558,14.96433262478583,-28.039674906854025,1,6,26,True,1,threshold,reverse,3.274205652279801,1.8193052064348632,1.8716349919028017,3.3309596524696903,3.274205652279801,1.8193052064348632,2.443755341845824,H21--N28,3.274205652279801,B1--Cl6,0.8886383061257542,H21--N28,True,True
B_00430_LB_00067_Cl_00582,430,67,582,12.217913984435732,-29.328327389296373,1,6,27,True,1,threshold,reverse,3.423938148450407,1.9351678807175878,1.8631380150235783,3.271936305585578,3.423938148450407,1.9351678807175878,2.319204565687555,F5--H31,3.4121743572972645,F5--C25,0.8686159422050769,F5--H31,True,True
B_00430_LB_00070_Cl_00523,430,70,523,13.076534549257923,-32.5390399385944,1,6,33,True,1,threshold,reverse,2.961853929722058,1.8640538977344514,1.900567337929651,3.0866479985882744,2.961853929722058,1.8640538977344514,2.6356447726332544,H19--O27,2.961853929722058,B1--Cl6,0.8070446674991985,B1--Cl6,True,True
B_00430_LB_00077_Cl_00486,430,77,486,27.481129146030167,-4.670172981637038,1,6,31,True,1,threshold,reverse,3.4408262423576406,1.743242865100844,1.8863387133028364,3.1851697358509803,3.4408262423576406,1.743242865100844,2.3610305570570236,H28--H42,3.4408262423576406,B1--Cl6,0.9375548344298749,B1--Cl6,True,True
B_00430_LB_00079_Cl_00608,430,79,608,21.91681859038902,-22.5708712210143,1,6,45,True,1,threshold,forward,3.290143027065237,1.8258336366509411,3.290143027065237,1.8258336366509411,1.9064457013327183,3.177630257670801,2.36228498474041,F4--H56,3.290143027065237,B1--Cl6,0.8847509306143858,F4--H56,True,True
B_00430_LB_00090_Cl_00526,430,90,526,14.781664754869048,-38.17381975512146,1,6,31,True,1,threshold,reverse,3.5550316180177637,1.9438087235952513,1.8716956428140232,3.1742993260582724,3.5550316180177637,1.9438087235952513,2.2272931104066656,F5--H35,3.2176072077661995,F5--C28,0.8341921761822718,F5--H35,True,True
B_00430_LB_00102_Cl_00553,430,102,553,18.98032747396937,-22.894640764601622,1,6,52,True,1,threshold,reverse,3.6359974444585355,1.900507168743122,1.9034379126572527,3.5381978532955163,3.6359974444585355,1.900507168743122,2.5281602993847128,H44--H54,3.6359974444585355,B1--Cl6,0.9484162361496974,H41--Cl6,False,True
B_00430_LB_00104_Cl_00520,430,104,520,18.53159578801094,-24.4976376054651,1,6,33,True,1,threshold,forward,3.2812243820350053,1.8187956391444862,3.2812243820350053,1.8187956391444862,1.9020580537643954,3.204025425897398,2.399066583240657,H27--H43,3.2812243820350053,B1--Cl6,0.8940665891103557,B1--Cl6,True,True
B_00430_LB_00107_Cl_00519,430,107,519,11.104964022120493,-30.99561880236724,1,6,26,True,1,threshold,reverse,3.320151729739772,1.8519909276170874,1.888955136895792,3.1671654027985343,3.320151729739772,1.8519909276170874,2.944357952765594,H21--Cl6,3.320151729739772,B1--Cl6,0.9046734958418997,B1--Cl6,True,True
B_00430_LB_00110_Cl_00519,430,110,519,15.598179465776267,-28.29770660753047,1,6,39,True,1,threshold,reverse,3.519753511045056,1.8382870727288487,1.9011156738107757,3.3924220135715712,3.519753511045056,1.8382870727288487,2.648697730499462,H23--H52,3.519753511045056,B1--Cl6,0.9590609021921134,B1--Cl6,False,True
B_00430_LB_00111_Cl_00519,430,111,519,13.753867763774362,-27.045888903502004,1,6,32,True,1,threshold,reverse,3.371264886713294,1.8371260907406437,1.8938280174846924,3.3184584075876256,3.371264886713294,1.8371260907406437,2.9166930623060083,H28--Cl6,3.371264886713294,B1--Cl6,0.9186007865703798,B1--Cl6,True,True
B_00430_LB_00140_Cl_00617,430,140,617,13.953917633082805,-14.477887648258037,1,6,32,True,1,threshold,reverse,3.597709734479006,1.740303573616109,1.897266667308789,2.957759244000431,3.597709734479006,1.740303573616109,2.8523995966424485,F5--Cl6,2.8523995966424485,F5--Cl6,0.8858383840504499,F5--Cl6,True,True
B_00430_LB_00141_Cl_00526,430,141,526,13.581365539731788,-31.28176290628685,1,6,20,True,1,threshold,reverse,3.5397876178891017,2.0099321675491937,1.8603403627339274,3.433635206045628,3.5397876178891017,2.0099321675491937,2.255091691091296,F4--H24,3.3420205768483826,F4--C17,0.8446036296222083,F4--H24,True,True
B_00430_LB_00142_Cl_00554,430,142,554,19.34942826765075,-21.618940067992153,1,6,36,True,1,threshold,reverse,3.452877543725668,1.815323195845026,1.8945727228557365,3.346418687918474,3.452877543725668,1.815323195845026,2.372921330583254,H31--O41,3.3506736802320813,C18--O41,0.8723975480085493,H31--O41,True,True
B_00430_LB_00143_Cl_00443,430,143,443,14.8006155265784,-36.026358455364274,1,6,21,True,1,threshold,reverse,3.3015141615145316,1.8147020722845943,1.8450788470615558,3.3038206119936353,3.3015141615145316,1.8147020722845943,2.408154666015661,F5--H25,3.3015141615145316,B1--Cl6,0.8995951393772565,B1--Cl6,True,True
B_00430_LB_00143_Cl_00447,430,143,447,13.888217440599117,-36.13805505708227,1,6,18,True,1,threshold,reverse,3.2528989845379463,1.8228235481570891,1.832943941545949,3.301158596604077,3.2528989845379463,1.8228235481570891,2.904886675233304,N17--H27,3.2432367149193726,F5--Cl6,0.8863484971493042,B1--Cl6,True,True
B_00430_LB_00143_Cl_00448,430,143,448,16.074458796501194,-36.45180955714619,1,6,26,True,1,threshold,reverse,3.3262709684991085,1.8072818331909386,1.8417284881512799,3.330685793241536,3.3262709684991085,1.8072818331909386,2.890872872717512,N11--H30,3.0252472323598614,F5--C25,0.9063408633512557,B1--Cl6,True,True
B_00430_LB_00143_Cl_00460,430,143,460,20.118754301777237,-25.154639528447138,1,6,22,True,1,threshold,reverse,3.3396001286597174,1.813312915088292,1.820660809461224,3.5404229385601655,3.3396001286597174,1.813312915088292,1.967299935987647,F5--H27,2.969374758057662,F5--N19,0.7368164554260851,F5--H27,True,True
B_00430_LB_00143_Cl_00461,430,143,461,19.924854020624732,-28.27411226910443,1,6,22,True,1,threshold,reverse,3.209004633731463,1.8097133552883449,1.8297693982819254,3.437876750543276,3.209004633731463,1.8097133552883449,2.5697864171335327,N11--H26,3.0718486196774086,F4--C18,0.8743881835780554,B1--Cl6,True,True
B_00430_LB_00143_Cl_00473,430,143,473,14.210129557571102,-36.14338888367581,1,6,18,True,1,threshold,reverse,3.304366107711886,1.868667625929234,1.8310199671540996,3.4041399956408958,3.304366107711886,1.868667625929234,2.765586909583208,N17--H33,3.280625437276709,F5--Cl6,0.9003722364337564,B1--Cl6,True,True
B_00430_LB_00143_Cl_00482,430,143,482,21.543199731605153,-9.538011298274396,1,6,18,True,1,threshold,reverse,3.229362070774041,1.7600217575422186,1.835193647728762,3.2481608610310544,3.229362070774041,1.7600217575422186,2.866683866049586,N17--H39,3.213358547796837,N11--C32,0.8799351691482401,B1--Cl6,True,True
B_00430_LB_00143_Cl_00489,430,143,489,22.201456672726703,-10.2319735014272,1,6,18,True,1,threshold,reverse,3.3439335690539664,1.7566296218423507,1.8442841382558164,3.211977824746927,3.3439335690539664,1.7566296218423507,3.0497847252909507,H9--Cl6,3.3439335690539664,B1--Cl6,0.9111535610501271,B1--Cl6,True,True
B_00430_LB_00143_Cl_00495,430,143,495,24.03428495990779,-10.237809334976921,1,6,22,True,1,threshold,reverse,3.1712223523318266,1.8240640241485493,1.8327877842139828,3.2239709393525864,3.1712223523318266,1.8240640241485493,2.5406028732419004,N11--H30,2.961068019944662,C12--N19,0.8640932840141217,B1--Cl6,True,True
B_00430_LB_00143_Cl_00498,430,143,498,21.794203331827504,-11.379373707848204,1,6,21,True,1,threshold,reverse,3.2889806659451497,1.8172497266806784,1.833898357783495,3.251605297534896,3.2889806659451497,1.8172497266806784,2.4743507104519358,N11--H28,3.2135393335674296,C16--N19,0.8961800179687056,B1--Cl6,True,True
B_00430_LB_00143_Cl_00504,430,143,504,20.604885523984173,-13.577537734862855,1,6,18,True,1,threshold,reverse,3.432173029291647,1.8125149864958356,1.8398136861666183,3.3649384340497224,3.432173029291647,1.8125149864958356,2.482924011368048,N11--H24,3.432173029291647,B1--Cl6,0.9028814586792901,N11--H24,True,True
B_00430_LB_00143_Cl_00507,430,143,507,9.810099200501085,-13.190176429134961,1,6,19,True,1,threshold,forward,3.436308662394285,1.8921684236676712,3.436308662394285,1.8921684236676712,1.9082152586293821,2.524750851087489,2.3449573702157145,F5--H29,3.38033635554585,F5--C20,0.8782611873467095,F5--H29,True,True
B_00430_LB_00143_Cl_00510,430,143,510,11.794219907678169,-37.71837372288711,1,6,18,True,1,threshold,reverse,3.2434315505448854,1.9269959688974443,1.8723555927050821,3.4355936993706053,3.2434315505448854,1.9269959688974443,2.7291769599192355,N11--H47,3.2434315505448854,B1--Cl6,0.8837688148623666,B1--Cl6,True,True
B_00430_LB_00143_Cl_00514,430,143,514,19.718403559646593,-23.129793487394153,1,6,24,True,1,threshold,reverse,3.271000571940335,1.7721084622598582,1.8219835503936361,3.4278882739689753,3.271000571940335,1.7721084622598582,2.335352862885821,H10--F18,3.2349744631783417,C3--F18,0.8746639935901951,H10--F18,True,True
B_00430_LB_00143_Cl_00517,430,143,517,9.121470823941824,-12.236927507237542,1,6,18,True,1,threshold,reverse,3.321352290150204,1.9551865266705375,1.8988848402644116,2.7715504529149384,3.321352290150204,1.9551865266705375,2.4665786420363736,N11--H28,3.321352290150204,B1--Cl6,0.8969376880132267,N11--H28,True,True
B_00430_LB_00143_Cl_00523,430,143,523,20.63092714752543,-25.45967165334034,1,6,24,True,1,threshold,reverse,3.547782765548787,1.8164860692738605,1.840504349286901,3.3720644176167514,3.547782765548787,1.8164860692738605,2.838518894804472,F5--C22,2.838518894804472,F5--C22,0.895431828014029,F5--C22,True,True
B_00430_LB_00143_Cl_00527,430,143,527,17.631434127536433,-28.339812461588117,1,6,19,True,1,threshold,reverse,3.377474517951394,1.8448848407402016,1.8483912451031574,3.4635403468885704,3.377474517951394,1.8448848407402016,2.6118352333166044,F4--H23,3.078474780515345,F5--C20,0.9202927841829411,B1--Cl6,True,True
B_00430_LB_00143_Cl_00533,430,143,533,17.205857523712282,-28.184566734966307,1,6,18,True,1,threshold,reverse,3.317269557171681,1.8306540846235806,1.8239165588140263,3.3012682139040144,3.317269557171681,1.8306540846235806,2.871955318448739,N11--H31,3.1993960627359033,F5--Cl6,0.9038881627170793,B1--Cl6,True,True
B_00430_LB_00143_Cl_00541,430,143,541,15.767606895633863,-32.42677857861375,1,6,18,True,1,threshold,reverse,3.2667303425870644,1.8542748106844895,1.8308072726305737,3.3892672441861236,3.2667303425870644,1.8542748106844895,2.7764388476092896,N11--H26,3.1137864072188703,N17--C23,0.890117259560508,B1--Cl6,True,True
B_00430_LB_00143_Cl_00543,430,143,543,14.953727722619865,-38.37010457008271,1,6,18,True,1,threshold,reverse,3.412445039257775,1.835323871048922,1.814735953414711,3.3639750239386443,3.412445039257775,1.835323871048922,2.8791462422944063,N17--H26,3.074445387007387,F5--Cl6,0.9298215365825001,B1--Cl6,True,True
