B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,G_energy_qharm,deltaG_react_qharm,B_type,LB_type,Cl_type
B1C=CC=C1,401,0,N#CP(C#N)C#N,143,2,CC(N)Cl,525,3,0,0,-14.944791,-1394.1557845981183,-13.8581545393462,R2BH,Phosphine,CCl
BC(F)(F)F,439,0,N#CP(C#N)C#N,143,2,CC(C)(C)CCl,497,5,0,0,-12.870527,-1640.1504040877185,-12.381250764839235,RBH2,Phosphine,CCl
BC#N,389,0,COC(=O)CN(C)C,6,5,O=C(c1ccccc1)C(Cl)(Cl)Cl,448,9,0,0,-49.7202135,-2284.152372728944,-49.43752413789007,RBH2,Amine/Aryl N,CCl3
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC(C)(C)Cl,506,4,0,0,-5.231342,-1713.895940249447,-5.571671702957621,R2BH,Phosphine,CCl
CBOC,404,1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,85,4,FC(F)(F)CCl,496,5,0,0,-30.798453,-1831.6132959077888,-30.989174034911663,R2BH,Phosphine,CCl
B1OCCO1,400,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,COC(C)Cl,557,4,0,0,-28.14757925,-2176.116394538771,-21.281060883967417,R2BH,Phosphine,CCl
FBF,409,1,COc1ccccc1P(c1ccccc1)c1ccccc1,136,8,CN1CC(=O)C1Cl,526,6,0,0,-53.82287125,-2121.3997676196886,-52.20369761302211,R2BH,Phosphine,CCl
BCC=C,416,0,CN(C)c1ccc(C#N)cc1,51,1,CC(C)(N)Cl,577,4,0,0,-36.994639,-1235.0576340181774,-35.3283343390547,RBH2,Amine/Aryl N,CCl
BC,392,0,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,76,4,CN1CC(=O)C1Cl,526,6,0,0,-39.9279505,-1851.1620268193487,-37.92824821890789,RBH2,Phosphine,CCl
FBc1ccccc1,410,1,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,CN1CC(=O)C1Cl,526,6,0,0,-12.466668,-1710.1306275743157,-9.055282633151092,R2BH,NHC,CCl
CN1BN(C)CC1,436,2,Fc1ccc(N2[C]N(c3ccc(F)cc3)CC2)cc1,179,6,CN1CC(=O)C1Cl,526,6,0,0,-14.69586175,-1926.7276514481773,-14.073561906023548,R2BH,NHC,CCl
CBOC,404,1,CN1CCCC1,39,1,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-50.34514075,-1656.7594329968522,-50.86079564770174,R2BH,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,N#CP(C#N)C#N,143,2,CC(C)(Cl)c1ccccc1,586,3,0,0,-23.55302425,-2182.73722453818,-21.310973958372287,RBH2,Phosphine,CCl
FBF,409,1,CNc1ncco1,338,3,FC(Cl)(Cl)c1ccccc1,537,2,0,0,-47.2870195,-1855.275066001392,-47.60409055084127,R2BH,Amine/Aryl N,CCl2
FBF,409,1,C=CCP(c1ccccc1)c1ccccc1,94,3,CN1CC(=O)C1Cl,526,6,1,0,-54.310125,-1892.556570159858,-52.134389692729535,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-8.53330975,-4205.038880071998,-7.813406531334029,R2BH,Phosphine,CCl
N#CBF,437,2,CC12COCN1COC2,66,5,N#CC(Cl)(Cl)Cl,455,3,0,0,-78.815506,-2169.3819592433547,-79.78478382599707,R2BH,Amine/Aryl N,CCl3
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CNC(=O)C(C)(C)Cl,587,7,0,1,-15.49178275,-1617.029037388142,-14.841160295633394,R2BH,Phosphine,CCl
BOc1ccccc1,425,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,CN1CC(=O)C1Cl,526,6,1,0,-11.483752,-1686.0784228063303,-7.708091694316517,RBH2,NHC,CCl
BN(C)C,395,0,C1CCC(P(C2CCCC2)C2CCCC2)C1,98,4,CN1CC(=O)C1Cl,526,6,0,0,-46.21907725,-1835.0282111031995,-44.17021627538748,RBH2,Phosphine,CCl
FBF,409,1,COC(=O)CN(C)C,6,5,FC(Cl)(Cl)Cl,453,2,0,0,-45.74380875,-2145.399963901168,-45.93262908172619,R2BH,Amine/Aryl N,CCl3
CBC,403,1,CN(C)Cc1ccccc1,7,1,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-47.4928395,-1735.124219684806,-46.46261156217465,R2BH,Amine/Aryl N,CCl
B1C2CCCC1CCC2,413,0,C=CCN(C)Cc1ccccc1,8,3,NCCl,553,2,0,0,-9.52877575,-1376.1964270454437,-10.225675831091513,R2BH,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,ClC1CCCO1,517,0,0,0,-18.6685015,-2253.030621922873,-12.732330429876196,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,C=CC(C)Cl,561,4,0,0,-30.288672,-1831.9750804597943,-30.531443813772928,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,COS(=O)(=O)CCl,494,6,0,0,-17.68489525,-2378.3807403866767,-17.888429681470296,R2BH,Phosphine,CCl
BC(F)(F)F,439,0,N#CP(C#N)C#N,143,2,CN(C)CCCl,495,5,0,1,-12.8302415,-1656.1736305049444,-12.958683052434118,RBH2,Phosphine,CCl
BC(F)(F)F,439,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-43.8847145,-2840.345477007243,-38.29175161327274,RBH2,NHC,CCl3
CBF,442,1,CN1[C]N(C)C(=O)C1=O,160,2,O=C(Nc1ccccc1)C(Cl)(Cl)Cl,444,10,0,0,-6.3127755,-2437.6944707016137,-6.3267894753204414,R2BH,NHC,CCl3
BF,390,0,CN1[C]N(C)C(=O)C(C)(C)C1=O,193,2,CN1CC(=O)C1Cl,526,6,0,0,-15.6050465,-1443.3998905902513,-12.769910927819978,RBH2,NHC,CCl
CN1BN(C)CC1,436,2,c1ccc(OP(c2ccccc2)c2ccccc2)cc1,137,5,CC(N)Cl,525,3,0,0,-9.26171175,-1998.8653052221744,-7.543168840417938,R2BH,Phosphine,CCl
BN(C)C,395,0,CC(=O)N1[C]N(C(C)=O)C=C1,145,4,CN1CC(=O)C1Cl,526,6,0,0,-8.7898945,-1437.5535306853487,-5.936026015996748,RBH2,NHC,CCl
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,ClC(Cl)c1ncncn1,463,0,0,0,-8.409504,-1903.4818527668,-7.223252838044146,R2BH,NHC,CCl2
N#CBC#N,423,2,Fc1cncc(F)c1F,279,3,CN1CC(=O)C1Cl,526,6,0,0,-24.8262845,-1502.647132015532,-19.638202699002544,R2BH,Amine/Aryl N,CCl
FBF,409,1,CP1CC=CC1,107,1,ClC(Cl)N1CCCC1,539,0,0,0,-43.52559625,-1932.8499667872372,-42.16877876711318,R2BH,Phosphine,CCl2
BC#N,389,0,N#CP(C#N)C#N,143,2,CC(C)(C)Cl,506,4,0,0,-12.2004825,-1356.0875492541916,-10.99360625948342,RBH2,Phosphine,CCl
CC(=O)OBC#N,424,4,FP(F)F,141,1,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-20.7103865,-2212.2833573765133,-17.46563566006826,R2BH,Phosphine,CCl
BOC,393,0,COC(=O)CN(C)C,6,5,CN1CC(=O)C1Cl,526,6,0,0,-53.60575625,-1288.9112888003674,-52.17225264488882,RBH2,Amine/Aryl N,CCl
CBC,403,1,CN1[C]N(C)C(=O)C(C)(C)C1=O,193,2,CN1CC(=O)C1Cl,526,6,0,0,-7.6508565,-1422.6910199804447,-7.377720993717935,R2BH,NHC,CCl
CBOC,404,1,CC(O)CN(C)C,28,4,CNC(=O)C(C)(C)Cl,587,7,0,1,-45.10626875,-1294.7075660428595,-47.065016191691605,R2BH,Amine/Aryl N,CCl
B,388,0,Fc1nc(F)c(F)nc1F,291,2,ClCc1ccco1,610,0,0,0,-9.96413525,-1416.179037431698,-12.25012460108662,BH3,Amine/Aryl N,CCl
CC(=O)OBC#N,424,4,CN1[C]N(C)C(=O)C1=O,160,2,CN1CC(=O)C1Cl,526,6,0,0,-8.99590275,-1546.3884944571405,-6.291132964427001,R2BH,NHC,CCl
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,CC(C)(Cl)c1ccccc1,586,3,0,0,-14.084614,-2022.0944331351884,-13.41572059194534,R2BH,Phosphine,CCl
B1OCCO1,400,0,Cc1[c-][n+](C)c(C)n1C,229,2,COC(C)Cl,557,4,0,0,-18.78063575,-1291.1856109426878,-17.197939384430917,R2BH,NHC,CCl
CBOC,404,1,Cc1c[nH]c(N)n1,347,6,CN1CC(=O)C1Cl,526,6,1,0,-51.49672875,-1246.8232999482152,-49.18941422718182,R2BH,Amine/Aryl N,CCl
BC(C)C,398,0,N#CP(C#N)C#N,143,2,ClCN1CCCC1,500,0,0,0,-14.41273375,-1475.1421738672898,-10.930995177673438,RBH2,Phosphine,CCl
N#CBC#N,423,2,N#Cc1cccc(C#N)n1,254,9,CN1CC(=O)C1Cl,526,6,0,0,-14.41863225,-1389.4171397717598,-10.096803656034274,R2BH,Amine/Aryl N,CCl
BN(C)C,395,0,COc1[c-]c(OC)[n+](C)n1C,225,3,ClC(Cl)N1CCCC1,539,0,0,0,-13.15811025,-1864.7175291706903,-13.772185172192822,RBH2,NHC,CCl2
COBc1c(F)c(F)c(F)c(F)c1F,422,2,CCN(CC)CCN,11,2,ClCN1CCCC1,500,0,0,0,-12.880567,-1926.7859523642064,-13.89883879356004,R2BH,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,N#CP(C#N)C#N,143,2,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-40.02653075,-3076.3154733657148,-38.28439757921145,RBH2,Phosphine,CCl3
BCC,435,0,CC(C)(C)P(C1CCCCC1)C1CCCCC1,138,4,CC(=O)C(F)Cl,528,5,0,0,-31.4737685,-1826.0044454867743,-32.74771907163241,RBH2,Phosphine,CCl
CBOC,404,1,Cc1[c-][n+](C)c(-c2ccccc2)o1,228,2,CN1CC(=O)C1Cl,526,6,0,0,-22.7854035,-1481.6465059855182,-21.52089413565131,R2BH,NHC,CCl
B1OCCO1,400,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,479,3,0,0,-19.22954925,-2976.5003323741844,-12.919446607424495,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,COC(=O)CCl,609,5,0,0,-22.6661785,-1943.148159208301,-23.121923596571463,R2BH,Phosphine,CCl
FBF,409,1,CN(C)CCO,4,1,FC(Cl)(Cl)c1ccccc1,537,2,0,0,-55.39551175,-1803.4587948400024,-57.34532988010906,R2BH,Amine/Aryl N,CCl2
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,O=CCCCl,550,4,0,0,-14.22749575,-1867.9166475865384,-13.60287249838234,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,C=CC(C)Cl,561,4,0,0,-14.59106925,-1829.1665883636176,-13.68106948604765,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC(Cl)(Cl)c1ccccc1,447,0,0,0,-29.4251065,-2480.6658698144865,-29.635690166389654,R2BH,Phosphine,CCl3
BN(C)C,395,0,CNc1ncco1,338,3,CN1CC(=O)C1Cl,526,6,0,0,-37.766213,-1246.7844747234424,-36.084766838976655,RBH2,Amine/Aryl N,CCl
B,388,0,CN1CCN(C)P1c1ccccc1,83,6,CC1(Cl)C(=O)C=CC1=O,574,2,0,0,-38.20471,-1709.0629525072986,-38.50571863586092,BH3,Phosphine,CCl
N#CBC#N,423,2,Cc1cc([N+](=O)[O-])cc(C)n1,262,10,O=C1OC(Cl)(Cl)C(Cl)(Cl)O1,619,4,0,0,-16.77288675,-2922.698116961569,-12.747622722687842,R2BH,Amine/Aryl N,CCl2
FBF,409,1,CP(C)Cc1ccccc1,105,1,CN1CC(=O)C1Cl,526,6,0,0,-55.86099125,-1662.7712402545412,-54.49341569191053,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CN1[C]N(C)C(=O)C1,177,2,CN1CC(=O)C1Cl,526,6,1,0,-6.0509825,-1418.8808878970426,-4.2570498964206855,R2BH,NHC,CCl
CBOC,404,1,CC(=O)CN(C)C,27,4,CN1CC(=O)C1Cl,526,6,0,0,-45.10413525,-1252.9978132251529,-44.21530558807293,R2BH,Amine/Aryl N,CCl
FBF,409,1,CNc1ncco1,338,3,COS(=O)(=O)CCl,494,6,0,0,-34.482129,-1728.4993439397658,-33.925530170917185,R2BH,Amine/Aryl N,CCl
BC(F)(F)F,439,0,CN(C)c1ccc(C#N)cc1,51,1,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-55.6382915,-2014.517280130481,-59.64953800184404,RBH2,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,CC(C)Cl,555,3,0,0,-15.68003275,-1793.8991925665136,-15.127659806558674,R2BH,Phosphine,CCl
BCC,435,0,CN(C)c1ccc(C#N)cc1,51,1,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-63.84429725,-2432.5725512086788,-64.58756683195456,RBH2,Amine/Aryl N,CCl3
B,388,0,CCP(CC)CC,84,2,COC(=O)C(Cl)(Cl)Cl,449,5,0,0,-48.18327775,-2252.054534473139,-48.96837339927438,BH3,Phosphine,CCl3
BC(C)(F)F,430,0,COC(=O)CN(C)C,6,5,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-24.19357625,-2005.9724514984323,-24.343033928499555,RBH2,Amine/Aryl N,CCl
BC,392,0,COP(C)OC,80,2,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-10.5169,-1977.429329629636,-11.48426037071462,RBH2,Phosphine,CCl
BC=C,397,0,C=CCN(C)C,26,3,ClC(Cl)=C(Cl)Cl,489,0,0,0,-21.87471275,-2272.143135198962,-23.162052382540946,RBH2,Amine/Aryl N,CCl2
CN1BN(C)CC1,436,2,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,CC(N)Cl,525,3,0,0,-19.9252585,-2155.7682015606997,-12.7123824999664,R2BH,Phosphine,CCl
BC(C)(F)F,430,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-36.66162475,-2103.867158114424,-36.75339568927889,RBH2,NHC,CCl
B1OCCO1,400,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-57.20509625,-3391.855134849605,-51.34936085691725,R2BH,Phosphine,CCl3
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,O=C=NC(=O)C(Cl)(Cl)Cl,445,6,0,0,-40.257639,-2915.314584014034,-40.95565762325285,R2BH,Phosphine,CCl3
CN1BN(C)CC1,436,2,C1CCP2CCCCC2C1,113,3,CO[Si](CCl)(OC)OC,608,4,0,0,-24.41156975,-2121.5458894719627,-25.142520209648684,R2BH,Phosphine,CCl
FBF,409,1,COP(OC)OC,70,2,CC1(Cl)C(=O)C=CC1=O,574,2,0,0,-49.55712625,-1753.5467080275191,-50.90140718025072,R2BH,Phosphine,CCl
Bc1nccs1,420,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,CN1CC(=O)C1Cl,526,6,0,0,-9.287251,-2025.0643709013552,-6.058997505643011,RBH2,NHC,CCl
BC(C)(C)C,407,0,CN1[C]N(C)C(=O)C1=O,160,2,CN1CC(=O)C1Cl,526,6,0,0,-13.6896655,-1383.381452310207,-11.480399242132693,RBH2,NHC,CCl
BC=C,397,0,CN1CCCCC1,34,1,ClC(Cl)=C(Cl)Cl,489,0,0,0,-22.8240575,-2311.466814098755,-23.92162075452224,RBH2,Amine/Aryl N,CCl2
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,C=CC(C)(C)Cl,585,5,0,1,-20.646758,-1751.9704338082247,-21.357905957539167,R2BH,Phosphine,CCl
BC(C)C,398,0,CN(C)CCO,4,1,CN1CC(=O)C1Cl,526,6,0,0,-53.3898335,-1178.8885445648484,-53.38547785027848,RBH2,Amine/Aryl N,CCl
BSC,418,0,CC(=O)CN(C)C,27,4,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-55.86726625,-1983.6449676019013,-59.76495496035613,RBH2,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,ClC=C1CC1,487,0,0,0,-6.67992575,-1830.73639139676,-5.408821743367474,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,ClCc1ccccc1,552,0,0,0,-9.77550875,-1943.5052195524845,-9.318477608495863,R2BH,Phosphine,CCl
CBOC,404,1,Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)CC2)c(C)c1,168,7,ClC(Cl)N1CCCC1,539,0,0,0,-14.78684925,-2276.069913020085,-14.65451695848789,R2BH,NHC,CCl2
B1CCCCC1,405,0,CSP(SC)SC,74,2,COC(C)Cl,557,4,0,0,-6.94008725,-2530.866860478231,-5.534274144777051,R2BH,Phosphine,CCl
CBC,403,1,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,30,5,ClCN1CCCC1,500,0,1,0,-16.742955,-1683.441807995304,-15.622474242664069,R2BH,Amine/Aryl N,CCl
N#CBF,437,2,CC12COCN1COC2,66,5,C=CC(=O)C(Cl)(Cl)Cl,544,5,0,0,-74.27843,-2267.853468925213,-75.38258484387285,R2BH,Amine/Aryl N,CCl3
CN1BN(C)CC1,436,2,CN1CCN(C)P1c1ccccc1,83,6,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-40.500858,-2326.651076198624,-43.07540158433815,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,CO[Si](CCl)(OC)OC,608,4,0,0,-16.4180355,-2349.644476861612,-16.237711115879552,R2BH,Phosphine,CCl
CCBCC,433,2,CN(C)CC#N,67,1,COC(C)(C)Cl,582,5,0,0,-17.70710875,-1143.0334270008034,-16.16737116490489,R2BH,Amine/Aryl N,CCl
B1C2CCCC1CCC2,413,0,CC(=O)n1cccn1,352,7,CN1CC(=O)C1Cl,526,6,0,0,-6.25473175,-1462.9522236768184,-0.8780488518179468,R2BH,Amine/Aryl N,CCl
BOC(C)=O,396,0,CC(=O)n1cccn1,352,7,CN1CC(=O)C1Cl,526,6,0,0,-12.3613735,-1378.8870120146146,-8.140171134386662,RBH2,Amine/Aryl N,CCl
B,388,0,c1cc(P(c2ccoc2)c2ccoc2)co1,87,3,C=CC(=O)C(Cl)(Cl)Cl,544,5,0,0,-47.942506,-2665.542109659147,-48.0854158841425,BH3,Phosphine,CCl3
B1OCCO1,400,0,C1CC1P(C1CC1)C1CC1,142,3,CN1CC(=O)C1Cl,526,6,1,0,-50.64747025,-1693.1419252487633,-48.32396337741089,R2BH,Phosphine,CCl
B1OCCO1,400,0,COC(=O)C1CN(C)C1,65,6,ClCN1CCCC1,500,0,0,0,-38.746368,-1405.6574029668982,-35.75001962243948,R2BH,Amine/Aryl N,CCl
FBF,409,1,CNc1cnc(NC)s1,344,4,CN1CC(=O)C1Cl,526,6,0,0,-45.70214275,-1729.0644858624526,-44.37187515843723,R2BH,Amine/Aryl N,CCl
B,388,0,Cc1[c-][n+](C)c(C)n1C,229,2,ClCN1CCCC1,500,0,0,0,-22.694667,-1120.792481558624,-19.517777066878576,BH3,NHC,CCl
FBF,409,1,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,76,4,CN1CC(=O)C1Cl,526,6,3,0,-54.37657725,-2010.4551272929195,-52.00624318325597,R2BH,Phosphine,CCl
BC(C)(F)F,430,0,CN(C)c1ccc(C#N)cc1,51,1,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-60.39430225,-2631.078988805825,-60.89519689069672,RBH2,Amine/Aryl N,CCl3
B,388,0,CP(C(C)(C)C)C(C)(C)C,79,1,CC(=O)C(Cl)(Cl)Cl,443,4,0,0,-48.67473575,-2294.705134199002,-49.97377922798452,BH3,Phosphine,CCl3
B1OCCO1,400,0,CP(C)C,69,1,ClC(Cl)N1CCCC1,539,0,0,0,-42.5802675,-1885.9597849355728,-40.84695614596456,R2BH,Phosphine,CCl2
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,O=C1C=CC(=O)C1Cl,523,7,0,0,-12.576857,-2015.3342890407844,-11.98842125841449,R2BH,Phosphine,CCl
FBc1ccccc1,410,1,CC(=O)N1[C]N(C(C)=O)C=C1,145,4,CN1CC(=O)C1Cl,526,6,2,0,-14.74932475,-1633.9310151188174,-9.4466165664265,R2BH,NHC,CCl
Bc1ccccc1,394,0,Cn1cccc1,46,1,CN1CC(=O)C1Cl,526,6,0,0,-27.6076155,-1252.5549401288854,-27.26247398122311,RBH2,Amine/Aryl N,CCl
BC(F)(F)c1ccccc1,431,0,CC12COCN1COC2,66,5,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-64.17812725,-2160.2084768430645,-63.74899147336768,RBH2,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,c1ccc2scnc2c1,371,6,CN1CC(=O)C1Cl,526,6,0,0,-12.80156475,-1761.5470988665752,-11.30106353169658,R2BH,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,ClC(Cl)(Cl)C(Cl)(Cl)Cl,545,0,0,0,-35.22841475,-4052.596881959624,-34.564613512844026,R2BH,Phosphine,CCl3
B1CCCCC1,405,0,Cc1[c-][n+](C)c(C)n1C,229,2,ClC(Cl)N1CCCC1,539,0,0,0,-30.59420175,-1775.6734536639328,-28.51740322507313,R2BH,NHC,CCl2
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,O=CC(Cl)Cl,591,3,0,0,-32.31367725,-2288.220426598577,-32.927155401499384,R2BH,Phosphine,CCl2
FBF,409,1,C1=CCP(C2CCCCC2)C1,110,3,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,1,0,-67.50350075,-2150.209118610293,-69.00794063092121,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,c1ccc(-c2ccccc2P(c2ccccc2)c2ccccc2)cc1,122,10,COC(C)Cl,557,4,0,0,-15.07286375,-2213.794729115229,-11.621990776152735,R2BH,Phosphine,CCl
Bc1ccc(N(C)C)cc1,428,0,Cn1cccc1,46,1,CN1CC(=O)C1Cl,526,6,0,0,-28.214659,-1386.4709517414424,-27.624488151374795,RBH2,Amine/Aryl N,CCl
B,388,0,CC12COCN1COC2,66,5,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-61.90005125,-2335.942725733831,-63.43045867373011,BH3,Amine/Aryl N,CCl3
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C#CC(C)(C)Cl,578,5,0,0,-23.795051,-1485.1856186058808,-23.408720352473487,R2BH,Phosphine,CCl
B[Si](C)(C)C,415,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,CN1CC(=O)C1Cl,526,6,0,0,-20.087028,-1865.7966382136296,-20.496536887278975,RBH2,NHC,CCl
CBF,442,1,FC(F)(F)N1[C]N(C(F)(F)F)CC1,163,5,CN1CC(=O)C1Cl,526,6,0,0,-11.75665175,-1812.205833602572,-12.594123446091624,R2BH,NHC,CCl
BC#N,389,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,CN1CC(=O)C1Cl,526,6,0,0,-26.263887,-1472.0627367017626,-21.374089886903786,RBH2,NHC,CCl
BC(C)(F)F,430,0,CC(=O)CN(C)C,27,4,O=C1C=CC(=O)C1Cl,523,7,0,0,-40.41783975,-1433.050325178025,-42.16972320001138,RBH2,Amine/Aryl N,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C=CC(=C)Cl,476,4,0,0,-8.156245,-1445.9160948618432,-6.311609412418632,R2BH,Phosphine,CCl
BC#N,389,0,N#CP(C#N)C#N,143,2,O=C(C(Cl)Cl)C(F)(F)F,472,3,0,1,-30.793182,-2148.140716806686,-30.049570224407947,RBH2,Phosphine,CCl2
B,388,0,Cc1ccc(C)nn1,298,6,ClC(Cl)N1CCCC1,539,0,0,0,-9.042526,-1539.9338056183244,-8.584943158752422,BH3,Amine/Aryl N,CCl2
BN(C)C,395,0,CC(C)P(C(C)C)C(C)C,72,3,CN1CC(=O)C1Cl,526,6,0,0,-43.894378,-1602.8481179182495,-42.82957468497359,RBH2,Phosphine,CCl
B1OCCO1,400,0,C1CCP2CCCCC2C1,113,3,CN1CC(=O)C1Cl,526,6,0,0,-48.29547475,-1694.4423760886648,-46.08817241550108,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,FC(Cl)C1CCCC1,529,2,0,0,-4.44891225,-1624.973894708294,-2.883307615955344,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C=CC(=O)C(Cl)Cl,461,5,0,0,-21.56121375,-1980.7587355455912,-20.752308866243137,R2BH,Phosphine,CCl2
N#CBF,437,2,CN1[C]c2ccccc2C1(C)C,178,2,CN1CC(=O)C1Cl,526,6,0,0,-21.00173475,-1445.3714533080156,-17.13493332240072,R2BH,NHC,CCl
B,388,0,COC(OC)N(C)C,2,5,FC(Cl)(Cl)Cl,453,2,0,0,-47.812237,-1947.9223550064507,-49.15097875184173,BH3,Amine/Aryl N,CCl3
CN1BN(C)CC1,436,2,CN1[C]N(C)c2nccnc21,183,2,ClC1C=CC2(C=C1)OCCO2,491,0,2,0,-8.0604885,-1704.0257673248525,-9.36296358672656,R2BH,NHC,CCl
BC(F)(F)F,439,0,N#CP(C#N)C#N,143,2,CCCCl,493,3,0,0,-13.50474125,-1561.5619853440835,-12.79094912172391,RBH2,Phosphine,CCl
BF,390,0,COC(=O)CN(C)C,6,5,O=C(Nc1ccccc1)C(Cl)(Cl)Cl,444,10,0,0,-57.48960475,-2346.534233684349,-58.043448344806094,RBH2,Amine/Aryl N,CCl3
FBF,409,1,CNc1ncco1,338,3,N#CC(F)(Cl)c1ccccc1,590,4,0,0,-57.593958,-1487.901637620465,-58.82512415630098,R2BH,Amine/Aryl N,CCl
COBC#N,441,2,CN1[C]N(C)C(=O)NC1=O,194,2,CN1CC(=O)C1Cl,526,6,0,0,-9.841459,-1488.400562286499,-8.655860553625905,R2BH,NHC,CCl
CBOC,404,1,C=CCP(c1ccccc1)c1ccccc1,94,3,CN1CC(=O)C1Cl,526,6,0,0,-48.567998,-1847.793923392383,-45.98218072211237,R2BH,Phosphine,CCl
