identifier,B_Index,N_Index,Cl_Index,conf_idxs_ts,log_source,log_name_variant,log_found,log_path,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after
B_00417_Nu_00313_Cl_00604_0000,417,313,604,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00313_Cl_00604_0000.log,True,0,2,0.75,0.7639,0.7502,0.7502,0.013900000000000023,0.00019999999999997797
B_00417_Nu_00313_Cl_00605_0001,417,313,605,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00313_Cl_00605_0001.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00417_Nu_00313_Cl_00610_0001,417,313,610,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00313_Cl_00610_0001.log,True,0,2,0.75,0.765,0.7502,0.7502,0.015000000000000013,0.00019999999999997797
B_00417_Nu_00315_Cl_00590_0000,417,315,590,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00315_Cl_00590_0000.log,True,0,2,0.75,0.7691,0.7503,0.7503,0.019100000000000006,0.00029999999999996696
B_00417_Nu_00315_Cl_00591_0000,417,315,591,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00315_Cl_00591_0000.log,True,0,2,0.75,0.7678,0.7503,0.7503,0.017800000000000038,0.00029999999999996696
B_00417_Nu_00315_Cl_00597_0001,417,315,597,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00315_Cl_00597_0001.log,True,0,2,0.75,0.7691,0.7503,0.7503,0.019100000000000006,0.00029999999999996696
B_00417_Nu_00315_Cl_00602_0001,417,315,602,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00315_Cl_00602_0001.log,True,0,2,0.75,0.7679,0.7503,0.7503,0.017900000000000027,0.00029999999999996696
B_00417_Nu_00316_Cl_00503_0000,417,316,503,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00316_Cl_00503_0000.log,True,0,2,0.75,0.7675,0.7502,0.7502,0.01749999999999996,0.00019999999999997797
B_00417_Nu_00317_Cl_00443_0000,417,317,443,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00443_0000.log,True,0,2,0.75,0.7658,0.7502,0.7502,0.015800000000000036,0.00019999999999997797
B_00417_Nu_00317_Cl_00445_0000,417,317,445,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00445_0000.log,True,0,2,0.75,0.7661,0.7502,0.7502,0.016100000000000003,0.00019999999999997797
B_00417_Nu_00317_Cl_00446_0000,417,317,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00446_0000.log,True,0,2,0.75,0.7684,0.7503,0.7503,0.018399999999999972,0.00029999999999996696
B_00417_Nu_00317_Cl_00448_0001,417,317,448,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00448_0001.log,True,0,2,0.75,0.7678,0.7503,0.7503,0.017800000000000038,0.00029999999999996696
B_00417_Nu_00317_Cl_00455_0001,417,317,455,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00455_0001.log,True,0,2,0.75,0.7652,0.7502,0.7502,0.015199999999999991,0.00019999999999997797
B_00417_Nu_00317_Cl_00461_0002,417,317,461,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00461_0002.log,True,0,2,0.75,0.7681,0.7503,0.7503,0.018100000000000005,0.00029999999999996696
B_00417_Nu_00317_Cl_00463_0000,417,317,463,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00463_0000.log,True,0,2,0.75,0.7658,0.7502,0.7502,0.015800000000000036,0.00019999999999997797
B_00417_Nu_00317_Cl_00465_0002,417,317,465,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00465_0002.log,True,0,2,0.75,0.7661,0.7502,0.7502,0.016100000000000003,0.00019999999999997797
B_00417_Nu_00317_Cl_00472_0000,417,317,472,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00472_0000.log,True,0,2,0.75,0.7636,0.7502,0.7502,0.013599999999999945,0.00019999999999997797
B_00417_Nu_00317_Cl_00513_0000,417,317,513,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00513_0000.log,True,0,2,0.75,0.7661,0.7502,0.7502,0.016100000000000003,0.00019999999999997797
B_00417_Nu_00317_Cl_00523_0002,417,317,523,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00523_0002.log,True,0,2,0.75,0.7633,0.7501,0.7501,0.013299999999999979,9.999999999998899e-05
B_00417_Nu_00317_Cl_00532_0001,417,317,532,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00532_0001.log,True,0,2,0.75,0.7682,0.7503,0.7503,0.018199999999999994,0.00029999999999996696
B_00417_Nu_00317_Cl_00544_0001,417,317,544,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00544_0001.log,True,0,2,0.75,0.7676,0.7503,0.7503,0.01759999999999995,0.00029999999999996696
B_00417_Nu_00317_Cl_00548_0001,417,317,548,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00548_0001.log,True,0,2,0.75,0.7678,0.7503,0.7503,0.017800000000000038,0.00029999999999996696
B_00417_Nu_00317_Cl_00549_0000,417,317,549,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00549_0000.log,True,0,2,0.75,0.7643,0.7502,0.7502,0.01429999999999998,0.00019999999999997797
B_00417_Nu_00317_Cl_00591_0001,417,317,591,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00591_0001.log,True,0,2,0.75,0.7639,0.7502,0.7502,0.013900000000000023,0.00019999999999997797
B_00417_Nu_00317_Cl_00597_0001,417,317,597,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00597_0001.log,True,0,2,0.75,0.7668,0.7502,0.7502,0.016800000000000037,0.00019999999999997797
B_00417_Nu_00317_Cl_00602_0001,417,317,602,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00602_0001.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00417_Nu_00317_Cl_00621_0002,417,317,621,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00317_Cl_00621_0002.log,True,0,2,0.75,0.7682,0.7503,0.7503,0.018199999999999994,0.00029999999999996696
B_00417_Nu_00318_Cl_00460_0000,417,318,460,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00318_Cl_00460_0000.log,True,0,2,0.75,0.7661,0.7502,0.7502,0.016100000000000003,0.00019999999999997797
B_00417_Nu_00324_Cl_00482_0001,417,324,482,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00324_Cl_00482_0001.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00417_Nu_00325_Cl_00443_0000,417,325,443,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00443_0000.log,True,0,2,0.75,0.7651,0.7502,0.7502,0.015100000000000002,0.00019999999999997797
B_00417_Nu_00325_Cl_00446_0000,417,325,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00446_0000.log,True,0,2,0.75,0.7641,0.7502,0.7502,0.014100000000000001,0.00019999999999997797
B_00417_Nu_00325_Cl_00448_0002,417,325,448,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00448_0002.log,True,0,2,0.75,0.7645,0.7502,0.7502,0.014499999999999957,0.00019999999999997797
B_00417_Nu_00325_Cl_00450_0000,417,325,450,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00450_0000.log,True,0,2,0.75,0.7639,0.7502,0.7502,0.013900000000000023,0.00019999999999997797
B_00417_Nu_00325_Cl_00451_0001,417,325,451,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00451_0001.log,True,0,2,0.75,0.7673,0.7502,0.7502,0.017299999999999982,0.00019999999999997797
B_00417_Nu_00325_Cl_00453_0000,417,325,453,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00453_0000.log,True,0,2,0.75,0.7642,0.7502,0.7502,0.01419999999999999,0.00019999999999997797
B_00417_Nu_00325_Cl_00455_0000,417,325,455,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00455_0000.log,True,0,2,0.75,0.765,0.7502,0.7502,0.015000000000000013,0.00019999999999997797
B_00417_Nu_00325_Cl_00461_0001,417,325,461,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00461_0001.log,True,0,2,0.75,0.7609,0.7501,0.7501,0.01090000000000002,9.999999999998899e-05
B_00417_Nu_00325_Cl_00462_0000,417,325,462,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00462_0000.log,True,0,2,0.75,0.7672,0.7502,0.7502,0.017199999999999993,0.00019999999999997797
B_00417_Nu_00325_Cl_00463_0000,417,325,463,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00463_0000.log,True,0,2,0.75,0.7622,0.7501,0.7501,0.012199999999999989,9.999999999998899e-05
B_00417_Nu_00325_Cl_00464_0001,417,325,464,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00464_0001.log,True,0,2,0.75,0.7649,0.7502,0.7502,0.014900000000000024,0.00019999999999997797
B_00417_Nu_00325_Cl_00465_0000,417,325,465,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00465_0000.log,True,0,2,0.75,0.7682,0.7502,0.7502,0.018199999999999994,0.00019999999999997797
B_00417_Nu_00325_Cl_00472_0000,417,325,472,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00472_0000.log,True,0,2,0.75,0.7627,0.7501,0.7501,0.012700000000000045,9.999999999998899e-05
B_00417_Nu_00325_Cl_00488_0000,417,325,488,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00488_0000.log,True,0,2,0.75,0.7692,0.7503,0.7503,0.019199999999999995,0.00029999999999996696
B_00417_Nu_00325_Cl_00499_0000,417,325,499,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00499_0000.log,True,0,2,0.75,0.7734,0.7505,0.7505,0.023399999999999976,0.0004999999999999449
B_00417_Nu_00325_Cl_00502_0000,417,325,502,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00502_0000.log,True,0,2,0.75,0.768,0.7503,0.7503,0.018000000000000016,0.00029999999999996696
B_00417_Nu_00325_Cl_00504_0000,417,325,504,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00504_0000.log,True,0,2,0.75,0.7684,0.7502,0.7502,0.018399999999999972,0.00019999999999997797
B_00417_Nu_00325_Cl_00512_0001,417,325,512,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00512_0001.log,True,0,2,0.75,0.7689,0.7503,0.7503,0.018900000000000028,0.00029999999999996696
B_00417_Nu_00325_Cl_00513_0002,417,325,513,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00513_0002.log,True,0,2,0.75,0.7654,0.7502,0.7502,0.01539999999999997,0.00019999999999997797
B_00417_Nu_00325_Cl_00516_0000,417,325,516,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00516_0000.log,True,0,2,0.75,0.7653,0.7502,0.7502,0.01529999999999998,0.00019999999999997797
B_00417_Nu_00325_Cl_00517_0001,417,325,517,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00517_0001.log,True,0,2,0.75,0.7704,0.7503,0.7503,0.020399999999999974,0.00029999999999996696
B_00417_Nu_00325_Cl_00518_0000,417,325,518,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00518_0000.log,True,0,2,0.75,0.7643,0.7502,0.7502,0.01429999999999998,0.00019999999999997797
B_00417_Nu_00325_Cl_00523_0002,417,325,523,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00523_0002.log,True,0,2,0.75,0.7624,0.7501,0.7501,0.012399999999999967,9.999999999998899e-05
B_00417_Nu_00325_Cl_00524_0000,417,325,524,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00524_0000.log,True,0,2,0.75,0.7625,0.7501,0.7501,0.012499999999999956,9.999999999998899e-05
B_00417_Nu_00325_Cl_00526_0000,417,325,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00526_0000.log,True,0,2,0.75,0.7699,0.7503,0.7503,0.01990000000000003,0.00029999999999996696
B_00417_Nu_00325_Cl_00532_0001,417,325,532,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00532_0001.log,True,0,2,0.75,0.7641,0.7502,0.7502,0.014100000000000001,0.00019999999999997797
B_00417_Nu_00325_Cl_00536_0000,417,325,536,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00536_0000.log,True,0,2,0.75,0.7623,0.7501,0.7501,0.012299999999999978,9.999999999998899e-05
B_00417_Nu_00325_Cl_00544_0001,417,325,544,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00544_0001.log,True,0,2,0.75,0.765,0.7502,0.7502,0.015000000000000013,0.00019999999999997797
B_00417_Nu_00325_Cl_00545_0000,417,325,545,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00545_0000.log,True,0,2,0.75,0.7636,0.7502,0.7502,0.013599999999999945,0.00019999999999997797
B_00417_Nu_00325_Cl_00547_0001,417,325,547,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00547_0001.log,True,0,2,0.75,0.7656,0.7502,0.7502,0.015599999999999947,0.00019999999999997797
B_00417_Nu_00325_Cl_00549_0001,417,325,549,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00549_0001.log,True,0,2,0.75,0.7648,0.7502,0.7502,0.014800000000000035,0.00019999999999997797
B_00417_Nu_00325_Cl_00552_0000,417,325,552,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00552_0000.log,True,0,2,0.75,0.7709,0.7504,0.7504,0.02090000000000003,0.00039999999999995595
B_00417_Nu_00325_Cl_00557_0000,417,325,557,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00557_0000.log,True,0,2,0.75,0.7708,0.7503,0.7503,0.02080000000000004,0.00029999999999996696
B_00417_Nu_00325_Cl_00561_0000,417,325,561,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00561_0000.log,True,0,2,0.75,0.7731,0.7504,0.7504,0.02310000000000001,0.00039999999999995595
B_00417_Nu_00325_Cl_00562_0000,417,325,562,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00562_0000.log,True,0,2,0.75,0.7702,0.7503,0.7503,0.020199999999999996,0.00029999999999996696
B_00417_Nu_00325_Cl_00563_0000,417,325,563,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00563_0000.log,True,0,2,0.75,0.7687,0.7503,0.7503,0.01870000000000005,0.00029999999999996696
B_00417_Nu_00325_Cl_00566_0000,417,325,566,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00566_0000.log,True,0,2,0.75,0.77,0.7503,0.7503,0.020000000000000018,0.00029999999999996696
B_00417_Nu_00325_Cl_00574_0001,417,325,574,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00574_0001.log,True,0,2,0.75,0.764,0.7502,0.7502,0.014000000000000012,0.00019999999999997797
B_00417_Nu_00325_Cl_00579_0000,417,325,579,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00579_0000.log,True,0,2,0.75,0.7664,0.7502,0.7502,0.01639999999999997,0.00019999999999997797
B_00417_Nu_00325_Cl_00582_0000,417,325,582,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00582_0000.log,True,0,2,0.75,0.7705,0.7503,0.7503,0.020499999999999963,0.00029999999999996696
B_00417_Nu_00325_Cl_00583_0001,417,325,583,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00583_0001.log,True,0,2,0.75,0.7708,0.7503,0.7503,0.02080000000000004,0.00029999999999996696
B_00417_Nu_00325_Cl_00585_0000,417,325,585,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00585_0000.log,True,0,2,0.75,0.7724,0.7504,0.7504,0.022399999999999975,0.00039999999999995595
B_00417_Nu_00325_Cl_00586_0000,417,325,586,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00586_0000.log,True,0,2,0.75,0.7704,0.7503,0.7503,0.020399999999999974,0.00029999999999996696
B_00417_Nu_00325_Cl_00591_0000,417,325,591,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00591_0000.log,True,0,2,0.75,0.7636,0.7502,0.7502,0.013599999999999945,0.00019999999999997797
B_00417_Nu_00325_Cl_00594_0001,417,325,594,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00594_0001.log,True,0,2,0.75,0.7677,0.7502,0.7502,0.01770000000000005,0.00019999999999997797
B_00417_Nu_00325_Cl_00597_0001,417,325,597,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00597_0001.log,True,0,2,0.75,0.7636,0.7502,0.7502,0.013599999999999945,0.00019999999999997797
B_00417_Nu_00325_Cl_00601_0000,417,325,601,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00601_0000.log,True,0,2,0.75,0.7656,0.7502,0.7502,0.015599999999999947,0.00019999999999997797
B_00417_Nu_00325_Cl_00602_0000,417,325,602,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00602_0000.log,True,0,2,0.75,0.7639,0.7502,0.7502,0.013900000000000023,0.00019999999999997797
B_00417_Nu_00325_Cl_00603_0000,417,325,603,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00603_0000.log,True,0,2,0.75,0.768,0.7502,0.7502,0.018000000000000016,0.00019999999999997797
B_00417_Nu_00325_Cl_00604_0000,417,325,604,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00604_0000.log,True,0,2,0.75,0.7693,0.7503,0.7503,0.019299999999999984,0.00029999999999996696
B_00417_Nu_00325_Cl_00610_0000,417,325,610,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00610_0000.log,True,0,2,0.75,0.7718,0.7504,0.7504,0.02180000000000004,0.00039999999999995595
B_00417_Nu_00325_Cl_00613_0002,417,325,613,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00613_0002.log,True,0,2,0.75,0.7631,0.7502,0.7502,0.0131,0.00019999999999997797
B_00417_Nu_00325_Cl_00621_0001,417,325,621,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00325_Cl_00621_0001.log,True,0,2,0.75,0.7658,0.7502,0.7502,0.015800000000000036,0.00019999999999997797
B_00417_Nu_00328_Cl_00443_0000,417,328,443,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00443_0000.log,True,0,2,0.75,0.7642,0.7502,0.7502,0.01419999999999999,0.00019999999999997797
B_00417_Nu_00328_Cl_00445_0000,417,328,445,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00445_0000.log,True,0,2,0.75,0.7651,0.7502,0.7502,0.015100000000000002,0.00019999999999997797
B_00417_Nu_00328_Cl_00446_0000,417,328,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00446_0000.log,True,0,2,0.75,0.7646,0.7502,0.7502,0.014599999999999946,0.00019999999999997797
B_00417_Nu_00328_Cl_00448_0001,417,328,448,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00448_0001.log,True,0,2,0.75,0.7649,0.7502,0.7502,0.014900000000000024,0.00019999999999997797
B_00417_Nu_00328_Cl_00455_0000,417,328,455,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00455_0000.log,True,0,2,0.75,0.7639,0.7502,0.7502,0.013900000000000023,0.00019999999999997797
B_00417_Nu_00328_Cl_00459_0000,417,328,459,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00459_0000.log,True,0,2,0.75,0.765,0.7502,0.7502,0.015000000000000013,0.00019999999999997797
B_00417_Nu_00328_Cl_00461_0000,417,328,461,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00461_0000.log,True,0,2,0.75,0.7625,0.7501,0.7501,0.012499999999999956,9.999999999998899e-05
B_00417_Nu_00328_Cl_00463_0000,417,328,463,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00463_0000.log,True,0,2,0.75,0.7633,0.7501,0.7501,0.013299999999999979,9.999999999998899e-05
B_00417_Nu_00328_Cl_00465_0001,417,328,465,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00465_0001.log,True,0,2,0.75,0.7657,0.7502,0.7502,0.015700000000000047,0.00019999999999997797
B_00417_Nu_00328_Cl_00472_0000,417,328,472,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00417_Nu_00328_Cl_00472_0000.log,True,0,2,0.75,0.7646,0.7502,0.7502,0.014599999999999946,0.00019999999999997797
