key,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key
B_00417_LB_00143_Cl_00575,12.113119210151607,-10.718267284960538,B_00417_LB_00143_r,Cl_00575_r,B_00417_LB_00143_p,Cl_00575_p
B_00417_LB_00143_Cl_00578,12.836341730372565,-25.028297622103366,B_00417_LB_00143_r,Cl_00578_r,B_00417_LB_00143_p,Cl_00578_p
B_00417_LB_00143_Cl_00581,15.424108123755552,-16.07296505494868,B_00417_LB_00143_r,Cl_00581_r,B_00417_LB_00143_p,Cl_00581_p
B_00417_LB_00143_Cl_00582,7.241824364591924,-6.57423507700334,B_00417_LB_00143_r,Cl_00582_r,B_00417_LB_00143_p,Cl_00582_p
B_00417_LB_00143_Cl_00584,20.420136274980287,-5.6947973368639735,B_00417_LB_00143_r,Cl_00584_r,B_00417_LB_00143_p,Cl_00584_p
B_00417_LB_00143_Cl_00585,12.971659147591245,-23.92294754053717,B_00417_LB_00143_r,Cl_00585_r,B_00417_LB_00143_p,Cl_00585_p
B_00417_LB_00143_Cl_00590,11.119726134113534,-33.832902705805445,B_00417_LB_00143_r,Cl_00590_r,B_00417_LB_00143_p,Cl_00590_p
B_00417_LB_00143_Cl_00591,16.55043366028489,-23.97203444034373,B_00417_LB_00143_r,Cl_00591_r,B_00417_LB_00143_p,Cl_00591_p
B_00417_LB_00143_Cl_00593,19.256946359465548,-13.95942425276369,B_00417_LB_00143_r,Cl_00593_r,B_00417_LB_00143_p,Cl_00593_p
B_00417_LB_00143_Cl_00595,16.070888335305614,-19.564894479187156,B_00417_LB_00143_r,Cl_00595_r,B_00417_LB_00143_p,Cl_00595_p
B_00417_LB_00143_Cl_00598,14.635842008899912,-24.205261869064937,B_00417_LB_00143_r,Cl_00598_r,B_00417_LB_00143_p,Cl_00598_p
B_00417_LB_00143_Cl_00599,12.643210039102375,-28.922674985785346,B_00417_LB_00143_r,Cl_00599_r,B_00417_LB_00143_p,Cl_00599_p
B_00417_LB_00143_Cl_00600,16.056291224323644,-19.079037363979545,B_00417_LB_00143_r,Cl_00600_r,B_00417_LB_00143_p,Cl_00600_p
B_00417_LB_00143_Cl_00601,17.927883386853093,-16.707480412350044,B_00417_LB_00143_r,Cl_00601_r,B_00417_LB_00143_p,Cl_00601_p
B_00417_LB_00143_Cl_00602,14.019737413831047,-24.88183103301811,B_00417_LB_00143_r,Cl_00602_r,B_00417_LB_00143_p,Cl_00602_p
B_00417_LB_00143_Cl_00603,20.280324474981562,-8.087640950335832,B_00417_LB_00143_r,Cl_00603_r,B_00417_LB_00143_p,Cl_00603_p
B_00417_LB_00143_Cl_00604,14.159627718244318,-21.825813566733732,B_00417_LB_00143_r,Cl_00604_r,B_00417_LB_00143_p,Cl_00604_p
B_00417_LB_00143_Cl_00605,16.804842609808784,-20.17395439081839,B_00417_LB_00143_r,Cl_00605_r,B_00417_LB_00143_p,Cl_00605_p
B_00417_LB_00143_Cl_00606,20.742629479877298,-3.179086369539672,B_00417_LB_00143_r,Cl_00606_r,B_00417_LB_00143_p,Cl_00606_p
B_00417_LB_00143_Cl_00608,17.412738043678303,-7.282590154723899,B_00417_LB_00143_r,Cl_00608_r,B_00417_LB_00143_p,Cl_00608_p
B_00417_LB_00143_Cl_00609,17.504783373850938,-14.16680263555849,B_00417_LB_00143_r,Cl_00609_r,B_00417_LB_00143_p,Cl_00609_p
B_00417_LB_00143_Cl_00610,12.277513014631252,-21.75202932034777,B_00417_LB_00143_r,Cl_00610_r,B_00417_LB_00143_p,Cl_00610_p
B_00417_LB_00143_Cl_00612,11.601634893457375,-27.492094708508926,B_00417_LB_00143_r,Cl_00612_r,B_00417_LB_00143_p,Cl_00612_p
B_00417_LB_00143_Cl_00613,12.353860665326598,-31.16826418570951,B_00417_LB_00143_r,Cl_00613_r,B_00417_LB_00143_p,Cl_00613_p
B_00417_LB_00143_Cl_00615,18.2138590678119,-14.82350124050202,B_00417_LB_00143_r,Cl_00615_r,B_00417_LB_00143_p,Cl_00615_p
B_00417_LB_00143_Cl_00619,13.805424734664742,-22.92678701026367,B_00417_LB_00143_r,Cl_00619_r,B_00417_LB_00143_p,Cl_00619_p
B_00417_LB_00143_Cl_00622,14.216443064207592,-21.653702745266845,B_00417_LB_00143_r,Cl_00622_r,B_00417_LB_00143_p,Cl_00622_p
B_00417_LB_00144_Cl_00516,19.73798940823244,-9.945981227928058,B_00417_LB_00144_r,Cl_00516_r,B_00417_LB_00144_p,Cl_00516_p
B_00417_LB_00152_Cl_00586,17.344258397525756,-22.70772940867785,B_00417_LB_00152_r,Cl_00586_r,B_00417_LB_00152_p,Cl_00586_p
B_00417_LB_00157_Cl_00563,11.942154492940766,-23.933096684045356,B_00417_LB_00157_r,Cl_00563_r,B_00417_LB_00157_p,Cl_00563_p
B_00417_LB_00157_Cl_00575,16.783864690705634,-13.761790867549195,B_00417_LB_00157_r,Cl_00575_r,B_00417_LB_00157_p,Cl_00575_p
B_00417_LB_00159_Cl_00563,10.961408995419227,-27.125967304910056,B_00417_LB_00159_r,Cl_00563_r,B_00417_LB_00159_p,Cl_00563_p
B_00417_LB_00160_Cl_00447,15.919778685075226,-15.600015783263647,B_00417_LB_00160_r,Cl_00447_r,B_00417_LB_00160_p,Cl_00447_p
B_00417_LB_00160_Cl_00448,14.955319833233071,-13.972129909963753,B_00417_LB_00160_r,Cl_00448_r,B_00417_LB_00160_p,Cl_00448_p
B_00417_LB_00160_Cl_00451,19.445557037751133,-6.981095103256993,B_00417_LB_00160_r,Cl_00451_r,B_00417_LB_00160_p,Cl_00451_p
B_00417_LB_00160_Cl_00454,16.037004459183418,-17.150277424895712,B_00417_LB_00160_r,Cl_00454_r,B_00417_LB_00160_p,Cl_00454_p
B_00417_LB_00160_Cl_00458,19.617753820400885,-6.473377458525068,B_00417_LB_00160_r,Cl_00458_r,B_00417_LB_00160_p,Cl_00458_p
B_00417_LB_00160_Cl_00461,19.224548857077078,-6.716634482974446,B_00417_LB_00160_r,Cl_00461_r,B_00417_LB_00160_p,Cl_00461_p
B_00417_LB_00160_Cl_00463,17.884491952990594,-9.952472181702262,B_00417_LB_00160_r,Cl_00463_r,B_00417_LB_00160_p,Cl_00463_p
B_00417_LB_00160_Cl_00472,15.511887114425644,-11.537425597945905,B_00417_LB_00160_r,Cl_00472_r,B_00417_LB_00160_p,Cl_00472_p
B_00417_LB_00160_Cl_00473,11.022494735612057,-17.017294045502613,B_00417_LB_00160_r,Cl_00473_r,B_00417_LB_00160_p,Cl_00473_p
B_00417_LB_00160_Cl_00510,8.666466785189614,-18.788828747914092,B_00417_LB_00160_r,Cl_00510_r,B_00417_LB_00160_p,Cl_00510_p
B_00417_LB_00160_Cl_00523,18.489343987181655,-4.228422972085546,B_00417_LB_00160_r,Cl_00523_r,B_00417_LB_00160_p,Cl_00523_p
B_00417_LB_00160_Cl_00526,9.375720935649994,-8.18585655001322,B_00417_LB_00160_r,Cl_00526_r,B_00417_LB_00160_p,Cl_00526_p
B_00417_LB_00160_Cl_00527,19.294810556143595,-6.951497740539682,B_00417_LB_00160_r,Cl_00527_r,B_00417_LB_00160_p,Cl_00527_p
B_00417_LB_00160_Cl_00533,18.519285260619522,-7.808372482986965,B_00417_LB_00160_r,Cl_00533_r,B_00417_LB_00160_p,Cl_00533_p
B_00417_LB_00160_Cl_00541,14.800707981513936,-12.086643688748481,B_00417_LB_00160_r,Cl_00541_r,B_00417_LB_00160_p,Cl_00541_p
B_00417_LB_00160_Cl_00543,14.182341847954582,-17.900218780959182,B_00417_LB_00160_r,Cl_00543_r,B_00417_LB_00160_p,Cl_00543_p
B_00417_LB_00160_Cl_00546,17.097025974594008,-3.4631247584047378,B_00417_LB_00160_r,Cl_00546_r,B_00417_LB_00160_p,Cl_00546_p
B_00417_LB_00160_Cl_00549,13.71612252622777,-19.295758443410676,B_00417_LB_00160_r,Cl_00549_r,B_00417_LB_00160_p,Cl_00549_p
B_00417_LB_00160_Cl_00563,18.545664807475376,-5.234321448522459,B_00417_LB_00160_r,Cl_00563_r,B_00417_LB_00160_p,Cl_00563_p
B_00417_LB_00160_Cl_00597,15.43371947143545,-11.107473613577346,B_00417_LB_00160_r,Cl_00597_r,B_00417_LB_00160_p,Cl_00597_p
B_00417_LB_00160_Cl_00604,17.140653352091757,-6.170561913942171,B_00417_LB_00160_r,Cl_00604_r,B_00417_LB_00160_p,Cl_00604_p
B_00417_LB_00160_Cl_00610,14.64314274538416,-6.0967776672708505,B_00417_LB_00160_r,Cl_00610_r,B_00417_LB_00160_p,Cl_00610_p
B_00417_LB_00160_Cl_00613,15.878752533414772,-15.513012532917951,B_00417_LB_00160_r,Cl_00613_r,B_00417_LB_00160_p,Cl_00613_p
B_00417_LB_00160_Cl_00616,12.682645310626224,-10.742295310089549,B_00417_LB_00160_r,Cl_00616_r,B_00417_LB_00160_p,Cl_00616_p
B_00417_LB_00160_Cl_00619,18.92142477828053,-7.271535357472108,B_00417_LB_00160_r,Cl_00619_r,B_00417_LB_00160_p,Cl_00619_p
B_00417_LB_00160_Cl_00621,11.45104816953515,-16.850522061982527,B_00417_LB_00160_r,Cl_00621_r,B_00417_LB_00160_p,Cl_00621_p
B_00417_LB_00161_Cl_00563,12.249973226513909,-23.940908783621254,B_00417_LB_00161_r,Cl_00563_r,B_00417_LB_00161_p,Cl_00563_p
B_00417_LB_00163_Cl_00621,11.76906631582887,-25.797381356873053,B_00417_LB_00163_r,Cl_00621_r,B_00417_LB_00163_p,Cl_00621_p
B_00417_LB_00172_Cl_00505,12.099755780592437,-11.559114094528166,B_00417_LB_00172_r,Cl_00505_r,B_00417_LB_00172_p,Cl_00505_p
B_00417_LB_00180_Cl_00443,6.053131822741256,-33.10462088274509,B_00417_LB_00180_r,Cl_00443_r,B_00417_LB_00180_p,Cl_00443_p
B_00417_LB_00180_Cl_00445,5.341728685013638,-34.55092197492061,B_00417_LB_00180_r,Cl_00445_r,B_00417_LB_00180_p,Cl_00445_p
B_00417_LB_00180_Cl_00446,4.293796841167771,-34.66998048264178,B_00417_LB_00180_r,Cl_00446_r,B_00417_LB_00180_p,Cl_00446_p
B_00417_LB_00180_Cl_00448,3.9129588729894893,-32.17776687586408,B_00417_LB_00180_r,Cl_00448_r,B_00417_LB_00180_p,Cl_00448_p
B_00417_LB_00180_Cl_00453,9.109198308297456,-19.903312819214936,B_00417_LB_00180_r,Cl_00453_r,B_00417_LB_00180_p,Cl_00453_p
B_00417_LB_00180_Cl_00461,8.12807298607615,-24.922271448874774,B_00417_LB_00180_r,Cl_00461_r,B_00417_LB_00180_p,Cl_00461_p
B_00417_LB_00180_Cl_00465,13.664791015169332,-16.78541562988711,B_00417_LB_00180_r,Cl_00465_r,B_00417_LB_00180_p,Cl_00465_p
B_00417_LB_00180_Cl_00468,14.434404319245052,-16.48149647631652,B_00417_LB_00180_r,Cl_00468_r,B_00417_LB_00180_p,Cl_00468_p
B_00417_LB_00180_Cl_00472,4.715028488797062,-29.743062563846234,B_00417_LB_00180_r,Cl_00472_r,B_00417_LB_00180_p,Cl_00472_p
B_00417_LB_00180_Cl_00473,8.883319440608581,-35.22293101140294,B_00417_LB_00180_r,Cl_00473_r,B_00417_LB_00180_p,Cl_00473_p
B_00417_LB_00180_Cl_00488,23.191439520999634,-16.574384009251737,B_00417_LB_00180_r,Cl_00488_r,B_00417_LB_00180_p,Cl_00488_p
B_00417_LB_00180_Cl_00489,15.187476178673025,-5.94465578269605,B_00417_LB_00180_r,Cl_00489_r,B_00417_LB_00180_p,Cl_00489_p
B_00417_LB_00180_Cl_00491,4.528216943544753,-34.77323184124639,B_00417_LB_00180_r,Cl_00491_r,B_00417_LB_00180_p,Cl_00491_p
B_00417_LB_00180_Cl_00502,13.18961106399393,-20.09007311183891,B_00417_LB_00180_r,Cl_00502_r,B_00417_LB_00180_p,Cl_00502_p
B_00417_LB_00180_Cl_00504,20.947460958776695,-9.962803064114718,B_00417_LB_00180_r,Cl_00504_r,B_00417_LB_00180_p,Cl_00504_p
B_00417_LB_00180_Cl_00509,18.04718202962314,-5.995313677234083,B_00417_LB_00180_r,Cl_00509_r,B_00417_LB_00180_p,Cl_00509_p
B_00417_LB_00180_Cl_00511,6.854768243719682,-33.384489001679185,B_00417_LB_00180_r,Cl_00511_r,B_00417_LB_00180_p,Cl_00511_p
B_00417_LB_00180_Cl_00512,10.70025408969232,-14.724429815700246,B_00417_LB_00180_r,Cl_00512_r,B_00417_LB_00180_p,Cl_00512_p
B_00417_LB_00180_Cl_00513,5.320983622183266,-33.31835751309348,B_00417_LB_00180_r,Cl_00513_r,B_00417_LB_00180_p,Cl_00513_p
B_00417_LB_00180_Cl_00517,17.74935907882057,-7.492536133741087,B_00417_LB_00180_r,Cl_00517_r,B_00417_LB_00180_p,Cl_00517_p
B_00417_LB_00180_Cl_00518,18.4935690991913,-10.740459696926253,B_00417_LB_00180_r,Cl_00518_r,B_00417_LB_00180_p,Cl_00518_p
B_00417_LB_00180_Cl_00523,9.788351806519096,-22.434059937843195,B_00417_LB_00180_r,Cl_00523_r,B_00417_LB_00180_p,Cl_00523_p
B_00417_LB_00180_Cl_00524,8.828294119898649,-20.841763406344462,B_00417_LB_00180_r,Cl_00524_r,B_00417_LB_00180_p,Cl_00524_p
B_00417_LB_00180_Cl_00526,10.027220741433458,-26.39149351577087,B_00417_LB_00180_r,Cl_00526_r,B_00417_LB_00180_p,Cl_00526_p
B_00417_LB_00180_Cl_00529,17.94999165023168,-7.053270198515641,B_00417_LB_00180_r,Cl_00529_r,B_00417_LB_00180_p,Cl_00529_p
B_00417_LB_00180_Cl_00531,9.137346484600195,-23.43597267662552,B_00417_LB_00180_r,Cl_00531_r,B_00417_LB_00180_p,Cl_00531_p
B_00417_LB_00180_Cl_00532,9.08720595923202,-25.862612306904833,B_00417_LB_00180_r,Cl_00532_r,B_00417_LB_00180_p,Cl_00532_p
B_00417_LB_00180_Cl_00533,12.30136012675417,-26.014009448601936,B_00417_LB_00180_r,Cl_00533_r,B_00417_LB_00180_p,Cl_00533_p
B_00417_LB_00180_Cl_00537,10.914665771984566,-25.162254413062133,B_00417_LB_00180_r,Cl_00537_r,B_00417_LB_00180_p,Cl_00537_p
B_00417_LB_00180_Cl_00539,11.34751945460488,-15.885797852773306,B_00417_LB_00180_r,Cl_00539_r,B_00417_LB_00180_p,Cl_00539_p
B_00417_LB_00180_Cl_00540,16.241361017382555,-14.433915179498847,B_00417_LB_00180_r,Cl_00540_r,B_00417_LB_00180_p,Cl_00540_p
B_00417_LB_00180_Cl_00544,5.2057578644849976,-32.30952646763367,B_00417_LB_00180_r,Cl_00544_r,B_00417_LB_00180_p,Cl_00544_p
B_00417_LB_00180_Cl_00547,6.304896693748265,-22.09202010479838,B_00417_LB_00180_r,Cl_00547_r,B_00417_LB_00180_p,Cl_00547_p
B_00417_LB_00180_Cl_00548,7.341481473547642,-23.82559591110797,B_00417_LB_00180_r,Cl_00548_r,B_00417_LB_00180_p,Cl_00548_p
B_00417_LB_00180_Cl_00552,14.014346495146214,-19.764116287817558,B_00417_LB_00180_r,Cl_00552_r,B_00417_LB_00180_p,Cl_00552_p
B_00417_LB_00180_Cl_00553,18.16305037398343,-6.808635466616945,B_00417_LB_00180_r,Cl_00553_r,B_00417_LB_00180_p,Cl_00553_p
B_00417_LB_00180_Cl_00557,18.878146753570924,-7.433095436325497,B_00417_LB_00180_r,Cl_00557_r,B_00417_LB_00180_p,Cl_00557_p
B_00417_LB_00180_Cl_00560,19.74320304038677,-9.425451487218321,B_00417_LB_00180_r,Cl_00560_r,B_00417_LB_00180_p,Cl_00560_p
B_00417_LB_00180_Cl_00561,15.599169005351902,-24.126708165369344,B_00417_LB_00180_r,Cl_00561_r,B_00417_LB_00180_p,Cl_00561_p
B_00417_LB_00180_Cl_00563,12.947189183827627,-23.439958414422787,B_00417_LB_00180_r,Cl_00563_r,B_00417_LB_00180_p,Cl_00563_p
B_00417_LB_00180_Cl_00566,13.960222896584968,-21.723132526596252,B_00417_LB_00180_r,Cl_00566_r,B_00417_LB_00180_p,Cl_00566_p
B_00417_LB_00180_Cl_00568,14.351379788595304,-13.638015054310628,B_00417_LB_00180_r,Cl_00568_r,B_00417_LB_00180_p,Cl_00568_p
B_00417_LB_00180_Cl_00572,16.71591242937022,-14.192986964897507,B_00417_LB_00180_r,Cl_00572_r,B_00417_LB_00180_p,Cl_00572_p
B_00417_LB_00180_Cl_00573,16.34407852488027,-9.1024782007027,B_00417_LB_00180_r,Cl_00573_r,B_00417_LB_00180_p,Cl_00573_p
B_00417_LB_00180_Cl_00574,8.23805678446123,-27.563128291710843,B_00417_LB_00180_r,Cl_00574_r,B_00417_LB_00180_p,Cl_00574_p
B_00417_LB_00180_Cl_00582,16.12881034565893,-9.124620389826747,B_00417_LB_00180_r,Cl_00582_r,B_00417_LB_00180_p,Cl_00582_p
B_00417_LB_00180_Cl_00583,19.36516559404571,-12.072836261409421,B_00417_LB_00180_r,Cl_00583_r,B_00417_LB_00180_p,Cl_00583_p
B_00417_LB_00180_Cl_00584,18.98300004380993,-8.24518264983006,B_00417_LB_00180_r,Cl_00584_r,B_00417_LB_00180_p,Cl_00584_p
B_00417_LB_00180_Cl_00590,6.816184056591922,-36.383288018628846,B_00417_LB_00180_r,Cl_00590_r,B_00417_LB_00180_p,Cl_00590_p
B_00417_LB_00180_Cl_00591,9.08875126772409,-26.522419753167135,B_00417_LB_00180_r,Cl_00591_r,B_00417_LB_00180_p,Cl_00591_p
B_00417_LB_00180_Cl_00594,13.433041469489178,-13.578827738774228,B_00417_LB_00180_r,Cl_00594_r,B_00417_LB_00180_p,Cl_00594_p
B_00417_LB_00180_Cl_00595,8.751963611388033,-22.11527979201056,B_00417_LB_00180_r,Cl_00595_r,B_00417_LB_00180_p,Cl_00595_p
B_00417_LB_00180_Cl_00601,11.87836258897472,-19.25786572517345,B_00417_LB_00180_r,Cl_00601_r,B_00417_LB_00180_p,Cl_00601_p
B_00417_LB_00180_Cl_00603,19.50985132979183,-10.638026263159238,B_00417_LB_00180_r,Cl_00603_r,B_00417_LB_00180_p,Cl_00603_p
B_00417_LB_00180_Cl_00604,10.911835823645744,-24.37619887955714,B_00417_LB_00180_r,Cl_00604_r,B_00417_LB_00180_p,Cl_00604_p
B_00417_LB_00180_Cl_00607,12.05575191894152,-25.312588812928276,B_00417_LB_00180_r,Cl_00607_r,B_00417_LB_00180_p,Cl_00607_p
B_00417_LB_00180_Cl_00609,13.18967101077538,-16.717187948239218,B_00417_LB_00180_r,Cl_00609_r,B_00417_LB_00180_p,Cl_00609_p
B_00417_LB_00180_Cl_00610,12.980467530483587,-24.302414633028498,B_00417_LB_00180_r,Cl_00610_r,B_00417_LB_00180_p,Cl_00610_p
B_00417_LB_00180_Cl_00613,5.9873096974063245,-33.71864949881828,B_00417_LB_00180_r,Cl_00613_r,B_00417_LB_00180_p,Cl_00613_p
B_00417_LB_00180_Cl_00617,15.93071030058076,-1.4086708834298212,B_00417_LB_00180_r,Cl_00617_r,B_00417_LB_00180_p,Cl_00617_p
B_00417_LB_00180_Cl_00621,4.218493631920767,-35.056159027882856,B_00417_LB_00180_r,Cl_00621_r,B_00417_LB_00180_p,Cl_00621_p
B_00417_LB_00183_Cl_00446,11.543117732688852,-28.703605706126307,B_00417_LB_00183_r,Cl_00446_r,B_00417_LB_00183_p,Cl_00446_p
B_00417_LB_00183_Cl_00448,11.161464290187132,-26.211392099348597,B_00417_LB_00183_r,Cl_00448_r,B_00417_LB_00183_p,Cl_00448_p
B_00417_LB_00183_Cl_00458,11.236176975033201,-18.712639647909914,B_00417_LB_00183_r,Cl_00458_r,B_00417_LB_00183_p,Cl_00458_p
B_00417_LB_00183_Cl_00466,18.191781873599798,-8.028655448016005,B_00417_LB_00183_r,Cl_00466_r,B_00417_LB_00183_p,Cl_00466_p
B_00417_LB_00183_Cl_00473,13.354618636161755,-29.25655623488746,B_00417_LB_00183_r,Cl_00473_r,B_00417_LB_00183_p,Cl_00473_p
B_00417_LB_00183_Cl_00476,27.36070575589904,-4.515197218392109,B_00417_LB_00183_r,Cl_00476_r,B_00417_LB_00183_p,Cl_00476_p
B_00417_LB_00183_Cl_00517,18.767326963888085,-1.5261613572256059,B_00417_LB_00183_r,Cl_00517_r,B_00417_LB_00183_p,Cl_00517_p
B_00417_LB_00183_Cl_00538,19.609713925309805,-9.791735730072132,B_00417_LB_00183_r,Cl_00538_r,B_00417_LB_00183_p,Cl_00538_p
B_00417_LB_00183_Cl_00541,13.345467476919323,-24.325905878133327,B_00417_LB_00183_r,Cl_00541_r,B_00417_LB_00183_p,Cl_00541_p
B_00417_LB_00183_Cl_00543,11.161621672978237,-30.13948097034403,B_00417_LB_00183_r,Cl_00543_r,B_00417_LB_00183_p,Cl_00543_p
B_00417_LB_00183_Cl_00545,11.813469428229208,-22.19350308785362,B_00417_LB_00183_r,Cl_00545_r,B_00417_LB_00183_p,Cl_00545_p
B_00417_LB_00183_Cl_00546,15.94859654630345,-15.702386947504225,B_00417_LB_00183_r,Cl_00546_r,B_00417_LB_00183_p,Cl_00546_p
B_00417_LB_00183_Cl_00562,22.3514281004098,-3.5391744776583507,B_00417_LB_00183_r,Cl_00562_r,B_00417_LB_00183_p,Cl_00562_p
B_00417_LB_00183_Cl_00563,16.32304381998058,-17.473583637764627,B_00417_LB_00183_r,Cl_00563_r,B_00417_LB_00183_p,Cl_00563_p
B_00417_LB_00183_Cl_00574,13.657761058786711,-21.59675351519536,B_00417_LB_00183_r,Cl_00574_r,B_00417_LB_00183_p,Cl_00574_p
B_00417_LB_00183_Cl_00597,9.892687949454299,-23.346735802676832,B_00417_LB_00183_r,Cl_00597_r,B_00417_LB_00183_p,Cl_00597_p
B_00417_LB_00183_Cl_00602,12.051253164187406,-21.465841569326038,B_00417_LB_00183_r,Cl_00602_r,B_00417_LB_00183_p,Cl_00602_p
B_00417_LB_00183_Cl_00604,15.13386275482891,-18.409824103041657,B_00417_LB_00183_r,Cl_00604_r,B_00417_LB_00183_p,Cl_00604_p
B_00417_LB_00183_Cl_00610,15.305709950982097,-18.33603985651302,B_00417_LB_00183_r,Cl_00610_r,B_00417_LB_00183_p,Cl_00610_p
B_00417_LB_00183_Cl_00616,13.225044128196568,-22.981557499474395,B_00417_LB_00183_r,Cl_00616_r,B_00417_LB_00183_p,Cl_00616_p
B_00417_LB_00183_Cl_00621,7.152507254246665,-29.089784251367373,B_00417_LB_00183_r,Cl_00621_r,B_00417_LB_00183_p,Cl_00621_p
B_00417_LB_00184_Cl_00444,11.337623017318837,-24.107356799610965,B_00417_LB_00184_r,Cl_00444_r,B_00417_LB_00184_p,Cl_00444_p
B_00417_LB_00184_Cl_00541,10.48870080296225,-23.218436086773128,B_00417_LB_00184_r,Cl_00541_r,B_00417_LB_00184_p,Cl_00541_p
B_00417_LB_00184_Cl_00546,15.614979358756496,-14.594917156429387,B_00417_LB_00184_r,Cl_00546_r,B_00417_LB_00184_p,Cl_00546_p
B_00417_LB_00184_Cl_00590,10.57503963966312,-29.30944345075317,B_00417_LB_00184_r,Cl_00590_r,B_00417_LB_00184_p,Cl_00590_p
B_00417_LB_00184_Cl_00604,10.347865546334392,-17.30235431196682,B_00417_LB_00184_r,Cl_00604_r,B_00417_LB_00184_p,Cl_00604_p
B_00417_LB_00184_Cl_00621,9.069238031273738,-27.982314460435212,B_00417_LB_00184_r,Cl_00621_r,B_00417_LB_00184_p,Cl_00621_p
B_00417_LB_00188_Cl_00498,19.91125030236151,-8.089487453626822,B_00417_LB_00188_r,Cl_00498_r,B_00417_LB_00188_p,Cl_00498_p
B_00417_LB_00191_Cl_00443,13.101927585804729,-25.365623801431926,B_00417_LB_00191_r,Cl_00443_r,B_00417_LB_00191_p,Cl_00443_p
B_00417_LB_00191_Cl_00461,16.196848960045454,-17.183274367276255,B_00417_LB_00191_r,Cl_00461_r,B_00417_LB_00191_p,Cl_00461_p
B_00417_LB_00191_Cl_00463,14.070860900850143,-20.419112065718714,B_00417_LB_00191_r,Cl_00463_r,B_00417_LB_00191_p,Cl_00463_p
B_00417_LB_00191_Cl_00472,11.868542021889683,-22.004065482247714,B_00417_LB_00191_r,Cl_00472_r,B_00417_LB_00191_p,Cl_00472_p
B_00417_LB_00191_Cl_00523,14.949818852647864,-14.695062856244675,B_00417_LB_00191_r,Cl_00523_r,B_00417_LB_00191_p,Cl_00523_p
B_00417_LB_00191_Cl_00544,12.403768959285271,-24.57052938603515,B_00417_LB_00191_r,Cl_00544_r,B_00417_LB_00191_p,Cl_00544_p
B_00417_LB_00191_Cl_00549,9.474004889191534,-29.762398327427128,B_00417_LB_00191_r,Cl_00549_r,B_00417_LB_00191_p,Cl_00549_p
B_00417_LB_00191_Cl_00574,14.269064067915536,-19.82413121039768,B_00417_LB_00191_r,Cl_00574_r,B_00417_LB_00191_p,Cl_00574_p
B_00417_LB_00191_Cl_00597,11.60612457039417,-21.574113497593796,B_00417_LB_00191_r,Cl_00597_r,B_00417_LB_00191_p,Cl_00597_p
B_00417_LB_00191_Cl_00602,13.513674749620826,-19.693219264528356,B_00417_LB_00191_r,Cl_00602_r,B_00417_LB_00191_p,Cl_00602_p
B_00417_LB_00193_Cl_00607,20.014108275541936,-12.338213890911268,B_00417_LB_00193_r,Cl_00607_r,B_00417_LB_00193_p,Cl_00607_p
B_00417_LB_00195_Cl_00443,15.410347693496927,-16.5578449921468,B_00417_LB_00195_r,Cl_00443_r,B_00417_LB_00195_p,Cl_00443_p
B_00417_LB_00195_Cl_00445,13.385500127221118,-18.00414608432233,B_00417_LB_00195_r,Cl_00445_r,B_00417_LB_00195_p,Cl_00445_p
B_00417_LB_00195_Cl_00446,14.27925796551681,-18.123204592043503,B_00417_LB_00195_r,Cl_00446_r,B_00417_LB_00195_p,Cl_00446_p
B_00417_LB_00195_Cl_00455,14.211459719602225,-20.164949558874255,B_00417_LB_00195_r,Cl_00455_r,B_00417_LB_00195_p,Cl_00455_p
B_00417_LB_00195_Cl_00463,19.42308004019332,-11.611333256718948,B_00417_LB_00195_r,Cl_00463_r,B_00417_LB_00195_p,Cl_00463_p
B_00417_LB_00195_Cl_00472,14.885280369047791,-13.19628667324795,B_00417_LB_00195_r,Cl_00472_r,B_00417_LB_00195_p,Cl_00472_p
B_00417_LB_00195_Cl_00513,11.871558192681926,-16.7715816224952,B_00417_LB_00195_r,Cl_00513_r,B_00417_LB_00195_p,Cl_00513_p
B_00417_LB_00195_Cl_00532,18.83815430004795,-9.315836416306551,B_00417_LB_00195_r,Cl_00532_r,B_00417_LB_00195_p,Cl_00532_p
B_00417_LB_00195_Cl_00536,14.90643194321209,-13.154938741898984,B_00417_LB_00195_r,Cl_00536_r,B_00417_LB_00195_p,Cl_00536_p
B_00417_LB_00195_Cl_00547,23.25199657963601,-5.545244214200095,B_00417_LB_00195_r,Cl_00547_r,B_00417_LB_00195_p,Cl_00547_p
B_00417_LB_00195_Cl_00574,16.35330757944002,-11.016352401112558,B_00417_LB_00195_r,Cl_00574_r,B_00417_LB_00195_p,Cl_00574_p
B_00417_LB_00195_Cl_00590,13.67237056259303,-19.836512128030567,B_00417_LB_00195_r,Cl_00590_r,B_00417_LB_00195_p,Cl_00590_p
B_00417_LB_00195_Cl_00591,20.63208710558928,-9.975643862568853,B_00417_LB_00195_r,Cl_00591_r,B_00417_LB_00195_p,Cl_00591_p
B_00417_LB_00195_Cl_00597,15.735528766136255,-12.76633468859403,B_00417_LB_00195_r,Cl_00597_r,B_00417_LB_00195_p,Cl_00597_p
B_00417_LB_00195_Cl_00602,18.209415980891965,-10.885440455243234,B_00417_LB_00195_r,Cl_00602_r,B_00417_LB_00195_p,Cl_00602_p
