identifier,B_Index,N_Index,N_Atomid,Cl_Index,conf_idxs_ts,deltaG_qharm(kcal/mol),deltaGa_qharm(kcal/mol),bep_fit_deltaGa(kcal/mol),bep_residual(kcal/mol),bep_abs_residual(kcal/mol),bep_outlier_2sigma,bep_outlier_top5pct,log_found,log_path,log_source,log_name_variant,normal_termination,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after,high_spin_contamination
B_00429_Nu_00195_Cl_00548_0000,429,195,2,548,0,-6.847505323,17.40437022,20.126567392740075,-2.7221971727400742,2.7221971727400742,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00195_Cl_00548_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7633,0.7501,0.7501,0.0132999999999999,9.9999999999989e-05,False
B_00429_Nu_00195_Cl_00549_0000,429,195,2,549,0,-20.52330482,13.0396717,15.143825712911546,-2.104154012911547,2.104154012911547,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00195_Cl_00549_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7599,0.7501,0.7501,0.0099,9.9999999999989e-05,False
B_00429_Nu_00195_Cl_00599_0001,429,195,2,599,1,-14.49496971,15.16450926,17.34023379999705,-2.1757245399970504,2.1757245399970504,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00195_Cl_00599_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7625,0.7501,0.7501,0.0124999999999999,9.9999999999989e-05,False
B_00429_Nu_00195_Cl_00610_0000,429,195,2,610,0,-7.324324045,16.31893112,19.95283974191036,-3.6339086219103613,3.6339086219103613,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00195_Cl_00610_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.765,0.7501,0.7501,0.015,9.9999999999989e-05,False
B_00429_Nu_00197_Cl_00519_0000,429,197,2,519,0,-15.04721876,17.9493847,17.139023306988264,0.8103613930117355,0.8103613930117355,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00197_Cl_00519_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7672,0.7501,0.7501,0.0171999999999999,9.9999999999989e-05,False
B_00429_Nu_00200_Cl_00446_0000,429,200,2,446,0,-30.42299649,9.978212487,11.536899016422534,-1.558686529422534,1.558686529422534,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00200_Cl_00446_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7599,0.7501,0.7501,0.0099,9.9999999999989e-05,False
B_00429_Nu_00204_Cl_00519_0000,429,204,0,519,0,-14.70069037,16.80390212,17.265280017060363,-0.4613778970603626,0.4613778970603626,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00204_Cl_00519_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7653,0.7501,0.7501,0.0152999999999999,9.9999999999989e-05,False
B_00429_Nu_00213_Cl_00519_0000,429,213,5,519,0,-13.7214062,19.9813328,17.622079636075373,2.3592531639246275,2.3592531639246275,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00213_Cl_00519_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7679,0.7501,0.7501,0.0179,9.9999999999989e-05,False
B_00429_Nu_00213_Cl_00523_0001,429,213,5,523,1,-21.30663461,12.45176267,14.858421558328807,-2.4066588883288063,2.4066588883288063,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00213_Cl_00523_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7586,0.7501,0.7501,0.0086,9.9999999999989e-05,False
B_00429_Nu_00220_Cl_00476_0000,429,220,2,476,0,-6.913940307,24.95323756,20.102361980555713,4.850875579444288,4.850875579444288,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00220_Cl_00476_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7678,0.7502,0.7502,0.0178,0.0001999999999999,False
B_00429_Nu_00220_Cl_00519_0000,429,220,2,519,0,-11.28119984,14.39457977,18.51116242352205,-4.116582653522052,4.116582653522052,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00220_Cl_00519_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7661,0.7501,0.7501,0.0161,9.9999999999989e-05,False
B_00429_Nu_00220_Cl_00552_0002,429,220,2,552,2,-16.1964846,14.20324925,16.72029131231202,-2.5170420623120204,2.5170420623120204,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00220_Cl_00552_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7673,0.7502,0.7502,0.0172999999999999,0.0001999999999999,False
B_00429_Nu_00227_Cl_00567_0000,429,227,2,567,0,-21.39231409,9.859771974,14.827204464498521,-4.967432490498522,4.967432490498522,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00227_Cl_00567_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7611,0.7501,0.7501,0.0110999999999999,9.9999999999989e-05,False
B_00429_Nu_00231_Cl_00484_0000,429,231,10,484,0,-9.430624084,17.01133511,19.185414846798963,-2.174079736798962,2.174079736798962,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00231_Cl_00484_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7647,0.7502,0.7502,0.0147,0.0001999999999999,False
B_00429_Nu_00238_Cl_00533_0000,429,238,5,533,0,-19.82571615,20.11779617,15.397990315291658,4.719805854708341,4.719805854708341,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00238_Cl_00533_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.773,0.7505,0.7505,0.023,0.0004999999999999,False
B_00429_Nu_00238_Cl_00604_0000,429,238,5,604,0,-18.18790558,16.51866595,15.994722301059138,0.5239436489408611,0.5239436489408611,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00238_Cl_00604_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7702,0.7504,0.7504,0.0201999999999999,0.0003999999999999,False
B_00429_Nu_00243_Cl_00488_0000,429,243,2,488,0,-15.87660125,22.99502994,16.83683997194087,6.15818996805913,6.15818996805913,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00243_Cl_00488.log,TS_needIRC_base_then_conf_v1,base_without_conf,True,2,0.75,0.7692,0.7502,0.7502,0.0191999999999999,0.0001999999999999,False
B_00429_Nu_00246_Cl_00621_0000,429,246,5,621,0,-29.86421948,10.23378067,11.740487954536736,-1.506707284536736,1.506707284536736,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00246_Cl_00621_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7698,0.7503,0.7503,0.0198,0.0002999999999999,False
B_00429_Nu_00247_Cl_00446_0000,429,247,7,446,0,-28.72575742,12.96092512,12.155283620304564,0.8056414996954366,0.8056414996954366,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00247_Cl_00446_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7638,0.7502,0.7502,0.0138,0.0001999999999999,False
B_00429_Nu_00257_Cl_00607_0000,429,257,11,607,0,-27.9825659,12.38208227,12.426063501481636,-0.04398123148163613,0.04398123148163613,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00257_Cl_00607_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7628,0.7501,0.7501,0.0128,9.9999999999989e-05,False
B_00429_Nu_00258_Cl_00443_0000,429,258,9,443,0,-28.00406903,11.51889817,12.418228892461427,-0.8993307224614266,0.8993307224614266,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00443_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7709,0.7504,0.7504,0.0209,0.0003999999999999,False
B_00429_Nu_00258_Cl_00446_0000,429,258,9,446,0,-29.56942863,13.10121918,11.84789422759955,1.2533249524004493,1.2533249524004493,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00446_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7694,0.7503,0.7503,0.0193999999999999,0.0002999999999999,False
B_00429_Nu_00258_Cl_00455_0001,429,258,9,455,1,-31.61117359,13.27928493,11.103989806216102,2.175295123783897,2.175295123783897,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00455_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7659,0.7502,0.7502,0.0159,0.0001999999999999,False
B_00429_Nu_00258_Cl_00461_0000,429,258,9,461,0,-19.82171959,15.79378019,15.39944645144606,0.3943337385539394,0.3943337385539394,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00461_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7678,0.7503,0.7503,0.0178,0.0002999999999999,False
B_00429_Nu_00258_Cl_00463_0000,429,258,9,463,0,-23.05755729,15.43281454,14.220477471936864,1.2123370680631371,1.2123370680631371,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00463_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7679,0.7503,0.7503,0.0179,0.0002999999999999,False
B_00429_Nu_00258_Cl_00533_0002,429,258,9,533,2,-20.91345759,16.69817564,15.001674574398145,1.6965010656018542,1.6965010656018542,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00533_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7705,0.7503,0.7503,0.0204999999999999,0.0002999999999999,False
B_00429_Nu_00258_Cl_00544_0000,429,258,9,544,0,-27.20897461,12.60170555,12.7079194591301,-0.10621390913009954,0.10621390913009954,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00544_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7689,0.7503,0.7503,0.0189,0.0002999999999999,False
B_00429_Nu_00258_Cl_00566_0000,429,258,9,566,0,-16.62258067,13.47347252,16.565044326710495,-3.091571806710496,3.091571806710496,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00566_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.775,0.7505,0.7505,0.025,0.0004999999999999,False
B_00429_Nu_00258_Cl_00590_0002,429,258,9,590,2,-31.28273616,11.28453943,11.223655122458547,0.06088430754145335,0.06088430754145335,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00590_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7746,0.7505,0.7505,0.0245999999999999,0.0004999999999999,False
B_00429_Nu_00258_Cl_00597_0000,429,258,9,597,0,-24.21255872,11.48109804,13.799655730086595,-2.318557690086596,2.318557690086596,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00597_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7733,0.7504,0.7504,0.0232999999999999,0.0003999999999999,False
B_00429_Nu_00258_Cl_00604_0002,429,258,9,604,2,-19.27564702,16.6637851,15.598406560165625,1.0653785398343736,1.0653785398343736,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00604_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7723,0.7504,0.7504,0.0222999999999999,0.0003999999999999,False
B_00429_Nu_00258_Cl_00621_0001,429,258,9,621,1,-29.95560717,10.1426227,11.707191089363613,-1.5645683893636129,1.5645683893636129,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00258_Cl_00621_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7717,0.7504,0.7504,0.0217,0.0003999999999999,False
B_00429_Nu_00262_Cl_00533_0001,429,262,10,533,1,-17.42565916,14.82334648,16.272444785076782,-1.4490983050767827,1.4490983050767827,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00262_Cl_00533_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.755,0.75,0.75,0.005,0.0,False
B_00429_Nu_00271_Cl_00608_0000,429,271,3,608,0,-4.178330035,22.40407197,21.09907440859706,1.304997561402942,1.304997561402942,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00271_Cl_00608_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7715,0.7503,0.7503,0.0214999999999999,0.0002999999999999,False
B_00429_Nu_00276_Cl_00463_0001,429,276,4,463,1,-27.68514706,9.246025363,12.534427275808639,-3.2884019128086397,3.2884019128086397,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00276_Cl_00463_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7613,0.7501,0.7501,0.0112999999999999,9.9999999999989e-05,False
B_00429_Nu_00281_Cl_00533_0001,429,281,7,533,1,-24.32124999,14.78241307,13.760054350921795,1.0223587190782055,1.0223587190782055,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00281_Cl_00533_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7651,0.7502,0.7502,0.0151,0.0001999999999999,False
B_00429_Nu_00282_Cl_00470_0000,429,282,3,470,0,-13.59412332,17.33065589,17.668454819584298,-0.3377989295842987,0.3377989295842987,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00282_Cl_00470_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7703,0.7503,0.7503,0.0202999999999999,0.0002999999999999,False
B_00429_Nu_00282_Cl_00473_0000,429,282,3,473,0,-34.99976057,11.56876952,9.869367027147563,1.6994024928524372,1.6994024928524372,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00282_Cl_00473_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7657,0.7502,0.7502,0.0157,0.0001999999999999,False
B_00429_Nu_00282_Cl_00476_0000,429,282,3,476,0,-10.25840155,25.49302011,18.883816298036542,6.609203811963457,6.609203811963457,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00282_Cl_00476_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7693,0.7503,0.7503,0.0192999999999999,0.0002999999999999,False
B_00429_Nu_00284_Cl_00461_0000,429,284,7,461,0,-21.38955307,14.44144075,14.828210434894316,-0.3867696848943165,0.3867696848943165,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00284_Cl_00461_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.765,0.7502,0.7502,0.015,0.0001999999999999,False
B_00429_Nu_00284_Cl_00602_0000,429,284,7,602,0,-23.89949797,14.16763362,13.913718593298766,0.2539150267012342,0.2539150267012342,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00284_Cl_00602_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7647,0.7502,0.7502,0.0147,0.0001999999999999,False
B_00429_Nu_00287_Cl_00461_0000,429,287,4,461,0,-24.51022204,13.82617419,13.69120288011278,0.13497130988722006,0.13497130988722006,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00287_Cl_00461_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7629,0.7501,0.7501,0.0129,9.9999999999989e-05,False
B_00429_Nu_00288_Cl_00535_0000,429,288,3,535,0,-8.22460362,20.0744157,19.624825239881808,0.44959046011819126,0.44959046011819126,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00288_Cl_00535_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7719,0.7503,0.7503,0.0219,0.0002999999999999,False
B_00429_Nu_00291_Cl_00450_0000,429,291,2,450,0,-17.7518642,16.32374358,16.153592834276047,0.1701507457239515,0.1701507457239515,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00291_Cl_00450_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7666,0.7502,0.7502,0.0165999999999999,0.0001999999999999,False
B_00429_Nu_00298_Cl_00540_0000,429,298,6,540,0,-7.92657666,21.07937536,19.73341058113592,1.3459647788640794,1.3459647788640794,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00298_Cl_00540_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7673,0.7502,0.7502,0.0172999999999999,0.0001999999999999,False
B_00429_Nu_00300_Cl_00455_0001,429,300,8,455,1,-23.41027214,16.51020179,14.091966741388715,2.418235048611285,2.418235048611285,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00300_Cl_00455_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7681,0.7503,0.7503,0.0181,0.0002999999999999,False
B_00429_Nu_00300_Cl_00461_0000,429,300,8,461,0,-11.62081814,21.09552478,18.38742338661867,2.7081013933813303,2.7081013933813303,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00300_Cl_00461_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7752,0.7505,0.7505,0.0252,0.0004999999999999,False
B_00429_Nu_00300_Cl_00463_0000,429,300,8,463,0,-14.85665583,22.28964686,17.20845441075295,5.081192449247052,5.081192449247052,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00300_Cl_00463_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7732,0.7504,0.7504,0.0232,0.0003999999999999,False
B_00429_Nu_00300_Cl_00533_0000,429,300,8,533,0,-12.71255614,20.07186773,17.989651509570756,2.0822162204292454,2.0822162204292454,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00300_Cl_00533_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7758,0.7505,0.7505,0.0258,0.0004999999999999,False
B_00429_Nu_00300_Cl_00604_0000,429,300,8,604,0,-11.07474557,17.40887182,18.586383495338236,-1.1775116753382342,1.1775116753382342,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00300_Cl_00604_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.768,0.7502,0.7502,0.018,0.0001999999999999,False
B_00429_Nu_00300_Cl_00613_0000,429,300,8,613,0,-20.41719619,18.38582331,15.18248611396572,3.20333719603428,3.20333719603428,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00300_Cl_00613_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7701,0.7503,0.7503,0.0201,0.0002999999999999,False
B_00429_Nu_00302_Cl_00451_0001,429,302,8,451,1,-5.238457747,16.11870955,20.712819657079063,-4.594110107079064,4.594110107079064,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00302_Cl_00451_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7725,0.7504,0.7504,0.0224999999999999,0.0003999999999999,False
B_00429_Nu_00306_Cl_00443_0000,429,306,4,443,0,-11.28728404,18.59266118,18.50894566120881,0.0837155187911911,0.0837155187911911,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00306_Cl_00443_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7695,0.7503,0.7503,0.0194999999999999,0.0002999999999999,False
B_00429_Nu_00306_Cl_00544_0000,429,306,4,544,0,-10.49218963,19.8186202,18.79863622423401,1.0199839757659923,1.0199839757659923,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00306_Cl_00544_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.768,0.7502,0.7502,0.018,0.0001999999999999,False
B_00429_Nu_00306_Cl_00602_0000,429,306,4,602,0,-5.614879506,22.69972502,20.575671376411808,2.1240536435881907,2.1240536435881907,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00306_Cl_00602_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7685,0.7502,0.7502,0.0184999999999999,0.0001999999999999,False
B_00429_Nu_00307_Cl_00585_0000,429,307,5,585,0,-21.1092794,14.76841346,14.930327411497686,-0.16191395149768617,0.16191395149768617,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00307_Cl_00585_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.774,0.7505,0.7505,0.024,0.0004999999999999,False
B_00429_Nu_00307_Cl_00604_0000,429,307,5,604,0,-19.01214543,13.99751504,15.694412673408372,-1.6968976334083727,1.6968976334083727,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00307_Cl_00604_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7668,0.7502,0.7502,0.0168,0.0001999999999999,False
B_00429_Nu_00309_Cl_00459_0001,429,309,3,459,1,-10.801071,20.39199824,18.686096107163767,1.7059021328362327,1.7059021328362327,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00309_Cl_00459_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7703,0.7503,0.7503,0.0202999999999999,0.0002999999999999,False
B_00429_Nu_00310_Cl_00508_0000,429,310,4,508,0,-5.351702155,23.10638599,20.671559354025273,2.4348266359747264,2.4348266359747264,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00310_Cl_00508_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7657,0.7501,0.7501,0.0157,9.9999999999989e-05,False
B_00429_Nu_00313_Cl_00566_0000,429,313,4,566,0,-11.37058002,14.63743865,18.478596989352425,-3.8411583393524253,3.8411583393524253,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00313_Cl_00566_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7647,0.7502,0.7502,0.0147,0.0001999999999999,False
B_00429_Nu_00315_Cl_00453_0000,429,315,1,453,0,-11.2844661,19.81977805,18.509972370257326,1.3098056797426736,1.3098056797426736,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00453_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7678,0.7502,0.7502,0.0178,0.0001999999999999,False
B_00429_Nu_00315_Cl_00460_0000,429,315,1,460,0,-13.60664584,20.19377521,17.663892272264544,2.5298829377354544,2.5298829377354544,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00460_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7711,0.7503,0.7503,0.0211,0.0002999999999999,False
B_00429_Nu_00315_Cl_00488_0000,429,315,1,488,0,-7.955537286,25.83886593,19.72285885300655,6.116007076993451,6.116007076993451,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00488_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.8248,0.7521,0.7521,0.0747999999999999,0.0020999999999999,True
B_00429_Nu_00315_Cl_00526_0001,429,315,1,526,1,-17.77264679,10.99670755,16.146020752115113,-5.149313202115113,5.149313202115113,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00526_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7685,0.7503,0.7503,0.0184999999999999,0.0002999999999999,False
B_00429_Nu_00315_Cl_00575_0000,429,315,1,575,0,-4.649805874,18.2044901,20.927293423175858,-2.7228033231758566,2.7228033231758566,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00575_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.771,0.7503,0.7503,0.021,0.0002999999999999,False
B_00429_Nu_00315_Cl_00602_0000,429,315,1,602,0,-18.81336962,17.03302402,15.766836118461507,1.2661879015384923,1.2661879015384923,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00602_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7671,0.7502,0.7502,0.0171,0.0001999999999999,False
B_00429_Nu_00315_Cl_00621_0000,429,315,1,621,0,-26.4373123,12.70937071,12.989072597974614,-0.27970188797461404,0.27970188797461404,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00315_Cl_00621_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7693,0.7503,0.7503,0.0192999999999999,0.0002999999999999,False
B_00429_Nu_00316_Cl_00538_0000,429,316,7,538,0,-11.8011451,18.74488024,18.321721731678068,0.4231585083219329,0.4231585083219329,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00429_Nu_00316_Cl_00538_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7695,0.7503,0.7503,0.0194999999999999,0.0002999999999999,False
